1546_acc_x	1546_acc_y	1546_acc_z	1546_gyro_x	1546_gyro_y	1546_gyro_z	1546_mag_x	1546_mag_y	1546_mag_z	1548_acc_x	1548_acc_y	1548_acc_z	1548_gyro_x	1548_gyro_y	1548_gyro_z	1548_mag_x	1548_mag_y	1548_mag_z	1549_acc_x	1549_acc_y	1549_acc_z	1549_gyro_x	1549_gyro_y	1549_gyro_z	1549_mag_x	1549_mag_y	1549_mag_z
-1.5622	-1.0642	9.3554	0.1223	0.0176	0.0325	-0.6015	0.0023	-3.0744	1.164	0.8504	9.9378	0.0028	0.1169	0.1318	-0.5541	-0.9945	-0.7248	9.9092	1.8018	0.2953	-1.2795	0.3773	-0.2057	-0.4503	-0.2582	-0.1141
-2.2008	-0.9475	9.4005	0.032	0.0862	-0.0874	1.2974	0.6437	-1.3556	0.4646	0.6777	9.693	-0.0269	0.2419	0.109	-0.5887	-1.0195	-0.6613	9.6209	1.8611	0.5747	-1.677	0.0739	-0.2489	-0.3422	-0.4503	0.072
-1.8497	-0.9479	9.5224	0.0024	0.1806	-0.1133	1.3685	0.5986	-1.4191	0.6432	0.2736	9.9277	-0.0251	0.3957	0.119	-0.5898	-1.0188	-0.7253	9.3283	1.6869	0.6257	-2.0162	-0.2826	-0.5722	-0.3362	-0.4623	0.0781
-2.1482	-0.487	9.1727	0.0931	0.0854	-0.087	1.2603	0.6201	-1.3781	1.1035	0.3883	9.7621	0.1871	0.0846	0.0978	-0.5872	-0.95	-0.662	9.6781	2.2101	0.5197	-2.2916	-0.6198	-0.5567	-0.3422	-0.4563	0.0841
-1.9681	-0.429	9.4639	-0.0292	0.1164	-0.0554	1.297	0.5961	-1.3544	0.9303	0.735	9.8175	0.1256	0.1824	0.0113	-0.6069	-0.9961	-0.7259	9.265	1.7446	0.3968	-2.9008	-0.9273	-0.414	-0.3422	-0.4623	0.0841
-1.799	-0.6606	9.1792	0.2164	0.2646	0.0156	1.2972	0.6199	-1.355	0.9876	0.4462	9.7601	-0.1813	0.18	0.1678	-0.6075	-1.0428	-0.7041	9.795	1.8024	0.464	-3.907	-1.1649	-0.4182	-0.3242	-0.4443	0.072
-1.9663	-0.7747	9.5205	0.3983	-0.0391	-0.1532	1.2965	0.6448	-1.3999	0.7579	1.1973	9.931	0.0046	0.3029	0.1128	-0.5523	-0.9487	-0.6826	9.7892	1.9763	0.1796	-4.6386	-1.3444	-0.3908	-0.3302	-0.4563	0.066
-1.6126	-0.3135	9.8161	0.1236	0.0556	-0.1192	1.278	0.669	-1.4232	1.2171	0.5612	9.6484	0.0945	0.0216	0.1562	-0.5881	-0.9729	-0.6831	9.6209	1.8028	0.5746	-5.3663	-1.4135	0.0421	-0.3242	-0.4623	0.072
-1.9123	-0.4294	9.35	0.2161	0.0881	-0.1783	1.3137	0.5742	-1.42	0.6947	0.4463	9.5809	0.0935	0.2213	-0.1413	-0.624	-0.9735	-0.7265	9.7949	1.9188	0.4643	-5.944	-1.5376	0.2248	-0.3242	-0.4383	0.0781
-2.3184	-0.8898	9.3408	0.3374	0.022	-0.1196	1.2784	0.6684	-1.401	1.0516	0.5621	10.1094	0.2476	-0.0732	0.1494	-0.5872	-0.95	-0.662	9.149	2.3271	0.5099	-6.2782	-1.507	0.3214	-0.3302	-0.4623	0.0781
-1.9565	-1.0619	9.9799	0.3091	0.0956	-0.3617	1.3149	0.6688	-1.4	1.0486	0.5041	9.9353	0.0624	0.0282	0.0326	-0.6054	-0.9266	-0.7266	9.7369	2.2101	0.5208	-6.4941	-1.5886	0.0422	-0.3242	-0.4683	0.072
-1.9132	-0.5448	9.2922	0.28	0.3091	-0.289	1.3143	0.5974	-1.3983	0.4642	1.0242	9.6935	0.1253	0.2485	-0.0776	-0.6064	-0.973	-0.7261	9.2008	2.5591	0.1698	-6.8894	-1.8384	0.2477	-0.3482	-0.4623	0.066
-2.318	-0.4861	9.3993	0.3709	0.2153	-0.2934	1.3519	0.6205	-1.3536	0.7557	0.5042	9.756	0.2171	0.1854	-0.0821	-0.5705	-0.9724	-0.6827	9.3874	2.3855	0.6855	-6.7382	-2.2734	0.316	-0.3422	-0.4503	0.06
-2.3229	-0.3713	9.1696	0.2778	0.1785	-0.1423	1.259	0.5737	-1.4214	0.6942	0.7928	9.5813	-0.0006	0.003	-0.0619	-0.5703	-0.949	-0.7043	9.5088	1.9201	0.8575	-7.1671	-2.5735	0.1809	-0.3242	-0.4623	0.054
-2.027	-0.6596	9.4046	0.0936	0.0015	-0.2759	1.2963	0.6211	-1.3994	0.6984	0.7931	9.8134	0.0632	0.122	0.0076	-0.6062	-0.9966	-0.6832	9.3275	2.4436	0.6275	-7.4716	-2.7903	0.2952	-0.3362	-0.4683	0.06
-2.1901	-0.5426	9.9765	0.2467	0.1172	-0.1458	1.3147	0.645	-1.3995	1.1645	0.5039	9.9374	0.1862	0.1214	-0.024	-0.6045	-0.9508	-0.641	9.6783	2.0937	0.5194	-7.8358	-2.6671	0.3968	-0.3362	-0.4683	0.06
-1.7905	-0.8903	9.5812	0.2798	0.3076	-0.2584	1.2786	0.5722	-1.3543	0.9336	0.5621	9.9913	0.2801	0.1461	0.0703	-0.5707	-0.9487	-0.7256	9.0961	2.095	0.7931	-8.0168	-2.6724	0.6132	-0.3362	-0.4623	0.0781
-1.914	-0.7179	9.2343	0.339	0.1777	-0.142	1.3327	0.6214	-1.3984	0.8136	0.5042	9.7571	0.184	-0.0953	-0.007	-0.5528	-0.9718	-0.6823	9.5637	2.4435	0.689	-8.5925	-2.2099	0.765	-0.3302	-0.4623	0.066
-2.0205	-0.4282	9.7502	0.4614	0.2055	-0.109	1.314	0.6218	-1.4211	0.9967	-0.1883	10.2234	0.1256	-0.0127	0.2159	-0.6049	-0.9034	-0.7268	9.4411	1.919	0.4006	-8.5008	-2.2117	0.7949	-0.3362	-0.4623	0.066
-1.7988	-0.7759	9.179	0.3404	0.0995	-0.4535	1.26	0.6445	-1.4009	0.8783	0.9665	10.1648	0.0026	0.0201	0.2186	-0.5695	-0.926	-0.6832	9.9729	2.3846	0.5827	-8.6225	-2.1174	0.77	-0.3362	-0.4503	0.0841
-2.0919	-0.718	9.0583	0.4922	0.236	-0.1071	1.2592	0.5975	-1.4219	0.9905	0.5619	9.9343	0.1876	-0.0152	0.2465	-0.6043	-0.9273	-0.6625	9.8591	2.0358	0.7505	-8.5923	-2.1166	0.7391	-0.3302	-0.4563	0.0841
-1.9128	-0.7754	9.2917	0.4611	0.2041	-0.0783	1.2975	0.5956	-1.3322	1.1634	0.5039	9.8793	0.2449	-0.1579	-0.0114	-0.5697	-0.9729	-0.64	9.3874	2.3855	0.6855	-8.8663	-2.1461	0.7705	-0.3302	-0.4683	0.0781
-1.6736	-0.6021	9.6417	0.4008	0.1812	-0.2336	1.2783	0.6447	-1.4004	0.824	0.5049	10.3372	0.2492	-0.0808	0.3041	-0.6048	-0.9505	-0.6623	9.5008	2.0937	0.4591	-8.9865	-2.3395	1.0689	-0.3182	-0.4503	0.066
-2.0265	-0.3136	9.463	0.3417	0.3994	-0.253	1.2956	0.5978	-1.421	0.9287	0.3307	9.7009	0.3091	-0.2033	0.2648	-0.5705	-0.9724	-0.6827	9.8011	2.3853	0.8072	-9.1417	-2.3582	0.731	-0.3182	-0.4563	0.072
-1.8471	-0.4863	9.696	0.5845	0.2965	-0.1033	1.2252	0.6662	-1.3358	1.1608	0.9656	9.7639	0.1864	-0.172	0.2984	-0.6233	-0.974	-0.6838	9.5028	2.3269	0.5736	-9.5678	-2.3873	0.7945	-0.3422	-0.4683	0.072
-2.0842	-0.544	9.4613	0.3706	0.1257	-0.3597	1.3142	0.6456	-1.4217	1.0456	0.3884	9.7611	0.2782	-0.235	0.2939	-0.5345	-0.9013	-0.7254	9.5055	1.9197	0.6866	-9.9027	-2.3537	0.7989	-0.3362	-0.4743	0.066
-2.1981	-0.6012	9.5738	0.3399	0.2128	-0.2323	1.2973	0.5718	-1.3316	1.1043	0.6193	9.8204	0.3082	-0.1665	0.143	-0.5536	-0.9714	-0.725	9.9042	2.2669	0.0686	-10.5129	-2.0946	0.5714	-0.3482	-0.4503	0.066
-1.7448	-0.4305	9.0084	0.3389	0.1189	-0.2066	1.297	0.5961	-1.3544	1.1636	0.3307	9.8791	0.156	-0.1407	0.3006	-0.5537	-0.9948	-0.7035	9.9189	2.1523	0.8089	-11.1552	-2.1101	0.2684	-0.3482	-0.4563	0.06
-1.7398	-0.6029	9.238	0.2162	0.0014	-0.3059	1.2969	0.5724	-1.3538	1.0441	0.7348	9.7035	0.0303	-0.1281	0.0847	-0.6218	-0.9044	-0.6845	9.624	2.0943	0.7462	-11.7645	-2.1675	0.3011	-0.3242	-0.4623	0.072
-1.8994	-0.5432	9.9823	0.095	0.1851	-0.2354	1.2784	0.6684	-1.401	0.8681	0.7926	9.5844	-0.1492	0.3363	0.1157	-0.5515	-0.9257	-0.6614	9.502	2.0357	0.5159	-12.1032	-2.2759	-0.0708	-0.3362	-0.4563	0.072
-1.6245	-0.7186	9.1826	0.0341	0.1874	-0.2664	1.2774	0.5977	-1.4215	0.8063	0.5614	9.351	-0.0302	0.2248	-0.1715	-0.5876	-0.9497	-0.6833	9.5061	2.3855	0.7447	-12.3455	-2.4356	0.1689	-0.3422	-0.4563	0.066
-2.0248	-0.6017	9.5198	0.1247	0.179	-0.1126	1.2963	0.6211	-1.3994	0.8824	0.2161	10.3379	0.095	0.1169	0.1003	-0.5879	-0.9495	-0.7046	9.6153	1.8604	0.2899	-12.5589	-2.5271	0.1966	-0.3362	-0.4743	0.0781
-1.7343	-0.4869	9.5258	0.2788	0.0974	-0.3926	1.3139	0.598	-1.4205	0.4639	0.4467	9.6347	0.0024	0.1184	0.1008	-0.6061	-0.9732	-0.7048	9.4367	1.9185	0.1727	-12.6806	-2.7771	0.3384	-0.3302	-0.4623	0.0781
-1.9146	-1.0063	9.1761	0.4011	0.0959	-0.3918	1.3146	0.5731	-1.3756	1.0443	0.5615	9.7033	0.0919	0.0015	-0.0624	-0.5708	-0.9721	-0.7041	9.5008	2.152	0.4593	-12.6479	-2.9113	0.6694	-0.3302	-0.4743	0.072
-2.3752	-0.9472	9.397	0.4634	0.2479	-0.3526	1.2784	0.6684	-1.401	0.8715	0.5618	9.7582	0.1537	-0.1301	0.084	-0.6222	-0.9042	-0.7058	9.5017	2.3267	0.5167	-12.2497	-2.8292	0.8856	-0.3362	-0.4683	0.06
-2.263	-0.6596	9.2275	0.4318	0.0087	-0.5193	1.3152	0.5244	-1.33	0.8792	0.2736	10.1639	0.0964	-0.0197	0.3709	-0.6045	-0.9508	-0.641	9.3212	2.0353	0.2847	-11.6103	-2.4892	0.6828	-0.3422	-0.4743	0.072
-2.1352	-0.6584	9.8049	0.5852	0.0684	-0.5151	1.3148	0.5969	-1.3761	0.9857	0.2728	9.6439	-0.0287	0.1527	0.0411	-0.6238	-0.9972	-0.6836	9.3787	2.2097	0.2293	-11.1856	-2.486	0.4643	-0.3302	-0.4743	0.066
-1.6755	-0.833	9.5262	0.3705	0.0963	-0.392	1.2784	0.6684	-1.401	0.8176	0.6777	9.9893	-0.0578	0.2425	0.1092	-0.6046	-0.9037	-0.7055	9.5591	2.5012	0.4612	-10.6981	-1.9581	0.211	-0.3482	-0.4503	0.066
-1.908	-0.2559	9.5804	0.371	0.1285	-0.421	1.2784	0.5965	-1.3771	0.923	0.7345	9.4114	-0.0588	0.247	0.0163	-0.5696	-0.9494	-0.6616	9.6823	2.5017	0.7483	-10.2101	-1.464	0.0482	-0.3422	-0.4683	0.054
