1757_acc_x	1757_acc_y	1757_acc_z	1757_gyro_x	1757_gyro_y	1757_gyro_z	1757_mag_x	1757_mag_y	1757_mag_z	1758_acc_x	1758_acc_y	1758_acc_z	1758_gyro_x	1758_gyro_y	1758_gyro_z	1758_mag_x	1758_mag_y	1758_mag_z	1759_acc_x	1759_acc_y	1759_acc_z	1759_gyro_x	1759_gyro_y	1759_gyro_z	1759_mag_x	1759_mag_y	1759_mag_z
-0.922092	0.667785	9.43353	-0.011013	-0.029041	-0.15378	0.662477	-0.402104	-0.929948	0.284797	-3.672804	9.05778	-0.332753	0.576643	0.262367	-0.22859	0.34519	-0.813998	8.822591	3.545606	-0.776354	0.731509	0.3718	-0.208175	-0.427636	-0.939867	0.113768
-1.375099	1.416063	9.712024	0.081761	0.062888	-0.091218	0.604282	0.180931	-1.08644	0.283565	-4.292534	8.943979	-0.51691	0.666487	0.232284	0.513975	0.179557	-1.004218	8.691623	3.426758	-1.497932	0.976667	0.437649	-0.576131	-0.521609	-0.552344	-0.216533
-1.484905	1.072462	9.935762	0.11207	-0.123794	0.120337	0.576398	0.202508	-1.11731	-0.002168	-4.122909	9.051356	-0.394463	0.576262	0.200658	0.487276	0.086412	-0.983295	9.121378	3.371445	-0.591872	0.944145	0.223412	-0.574991	-0.521605	-0.571016	-0.169112
-1.431815	0.669365	9.707774	0.021852	0.183791	0.064259	0.661893	0.172719	-1.112573	-0.464008	-4.065764	8.985092	-0.299246	0.791085	0.357011	0.52658	0.16324	-0.989141	8.822996	3.371378	-0.777095	0.853152	0.158117	-0.207596	-0.535517	-0.552549	-0.216603
-1.480368	0.958544	10.162691	0.081335	-0.061082	-0.001227	0.661522	0.16919	-1.098497	0.516136	-4.23654	9.062141	-0.513985	0.910799	0.388857	0.514195	0.165308	-1.017564	9.001009	3.429296	-0.71364	0.883351	0.03524	-0.145993	-0.493655	-0.534917	-0.232757
-1.434083	0.726324	9.594309	0.019602	-0.091405	-0.062878	0.617631	0.208099	-1.093621	0.051447	-3.954167	8.882788	-0.513167	0.97233	0.358641	0.514119	0.149988	-1.016561	9.233077	3.253539	-0.949607	0.91506	0.188929	-0.207967	-0.479885	-0.551732	-0.216322
-1.318461	0.726482	9.653389	0.204167	-0.061205	0.059753	0.647001	0.200635	-1.119056	-0.121141	-4.010175	8.879114	-0.668495	0.908638	0.419539	0.5139	0.164236	-1.003215	8.878866	3.777281	-0.894078	0.54589	0.186022	-0.053802	-0.480094	-0.567925	-0.215485
-1.312935	0.78513	9.937896	0.141091	-0.244144	-0.096378	0.604296	0.163632	-1.068949	0.228548	-3.728979	9.113163	-0.788564	1.183053	0.422171	0.501219	0.165233	-1.017289	8.940198	3.254709	-0.835296	0.671303	0.151463	0.373789	-0.521471	-0.535326	-0.232898
-1.316151	0.612081	9.766612	-0.042524	-0.183192	-0.125527	0.604268	0.198231	-1.103932	0.344995	-3.785478	9.172173	-0.973928	1.209353	0.730565	0.539261	0.162243	-0.975067	9.242691	2.907061	-0.471836	0.921042	0.115456	0.984317	-0.494281	-0.583495	-0.230246
-1.491213	0.55404	9.592471	0.447801	-0.149475	-0.187726	0.661507	0.18649	-1.115989	0.063297	-4.460715	9.392118	-0.910035	1.364266	0.608844	0.501294	0.180554	-1.018292	9.287982	3.601119	-1.126744	1.289773	-0.12919	1.106402	-0.479605	-0.536366	-0.201631
-1.664048	0.496482	9.532036	0.110443	-0.244288	-0.096292	0.63288	0.20101	-1.118707	0.40012	-4.405363	9.002941	-1.124501	1.51404	0.733473	0.513824	0.148916	-1.002211	9.232807	3.369691	-0.949113	1.567994	-0.377951	1.595593	-0.521538	-0.553171	-0.201005
-1.436269	0.6684	9.480361	0.201361	-0.366091	-0.15987	0.617645	0.190799	-1.07613	0.057253	-4.460952	9.10892	-1.124813	1.483778	0.671516	0.527171	0.165383	-1.01784	8.991916	3.078615	-1.254285	1.505574	-0.345692	1.412286	-0.493513	-0.53657	-0.201702
-1.489525	1.301263	9.709315	0.323843	-0.459105	-0.039062	0.618003	0.211627	-1.107697	-0.057316	-4.122706	9.163426	-1.063414	1.453897	0.671268	0.487948	0.164086	-1.002663	8.584035	3.196949	-0.961959	1.936124	-0.528306	1.472724	-0.49358	-0.554415	-0.169809
-1.315079	0.669764	9.823707	0.3842	-0.643905	0.019097	0.647787	0.155794	-1.094732	0.229949	-4.461276	9.112546	-1.184496	1.665774	0.858246	0.501288	0.120344	-1.028628	8.880351	3.138445	-0.896798	1.996962	-0.526508	1.319679	-0.507421	-0.536774	-0.201772
-1.54521	0.669689	9.7624	0.477247	-0.490164	0.051995	0.618774	0.184085	-1.100866	-0.067657	-4.404786	8.653432	-1.247805	1.542533	0.826142	0.501664	0.196946	-1.033646	9.186706	3.02409	-0.292721	2.118984	-0.585667	1.166704	-0.466536	-0.58226	-0.245633
-1.547851	1.243622	9.651107	0.445999	-0.488569	-0.101228	0.645515	0.186522	-1.062752	0.525029	-4.46153	9.458428	-1.43165	1.662639	0.858016	0.526655	0.17856	-0.990144	9.050527	3.252708	-1.252443	2.242663	-0.647979	1.319369	-0.521884	-0.586382	-0.183803
-1.084823	0.497515	9.88429	0.630869	-0.334051	-0.099249	0.632123	0.211253	-1.108046	0.467141	-4.292431	9.457362	-1.367288	1.87727	0.983515	0.501734	0.152057	-1.044985	8.940062	3.312785	-0.835049	2.087953	-0.802741	1.442921	-0.494002	-0.568129	-0.215555
-1.37456	0.669323	9.708887	0.661768	-0.428537	0.113802	0.604639	0.201759	-1.118008	-0.173548	-4.178869	9.104321	-1.954516	1.839963	0.859359	0.526875	0.164311	-1.00349	8.701777	2.847975	-1.021149	2.458358	-1.112662	1.962635	-0.507977	-0.586178	-0.183733
-1.437838	1.300015	9.426163	0.386439	-0.274775	-0.005578	0.604254	0.21553	-1.121424	-0.056107	-4.122659	9.220065	-1.799303	1.903051	0.890939	0.51427	0.180629	-1.018568	9.413967	3.021572	-0.767574	2.700608	-1.35176	1.504449	-0.50763	-0.552967	-0.200935
-1.315327	1.014413	9.825155	0.264786	-0.09026	-0.063565	0.646987	0.217935	-1.136548	-0.225523	-4.572885	9.329339	-0.016443	1.162992	0.29928	0.487728	0.178335	-0.989317	9.29553	3.19607	-0.769033	2.39146	-1.413417	1.444736	-0.535308	-0.536356	-0.21744
-1.427361	0.67033	9.935186	0.143154	-0.093614	0.182074	0.618017	0.194328	-1.090206	-0.066879	-4.179416	8.710262	2.009192	0.145654	0.383279	0.51471	0.152132	-1.04526	9.002785	3.139164	-0.654969	2.272831	-0.988133	1.687642	-0.535796	-0.567915	-0.231294
