1757_acc_x	1757_acc_y	1757_acc_z	1757_gyro_x	1757_gyro_y	1757_gyro_z	1757_mag_x	1757_mag_y	1757_mag_z	1758_acc_x	1758_acc_y	1758_acc_z	1758_gyro_x	1758_gyro_y	1758_gyro_z	1758_mag_x	1758_mag_y	1758_mag_z	1759_acc_x	1759_acc_y	1759_acc_z	1759_gyro_x	1759_gyro_y	1759_gyro_z	1759_mag_x	1759_mag_y	1759_mag_z
-2.52505	0.43918	9.401387	9.707335	-12.189374	-10.745488	0.136875	0.109982	-0.948646	1.210711	0.100091	9.646695	-6.657447	1.200172	0.479276	0.396832	0.282909	-0.965713	10.297913	1.682809	-0.996382	6.890762	7.249018	5.360382	-0.371622	-0.738625	-0.31441
-1.731366	0.551794	9.019486	5.618781	-10.946261	-8.198601	0.332519	-0.141324	-0.641686	1.902034	-0.182855	9.660965	-6.289982	0.958753	0.600483	0.195305	0.00097	-0.67187	10.121	1.625138	-0.99993	7.266518	6.118276	2.43029	-0.171757	-0.367472	-0.255041
-2.00671	0.841621	9.583656	4.96483	-8.848297	-6.445143	0.320642	-0.137079	-0.708301	1.855241	-0.12599	10.16956	-6.352668	0.896035	0.692293	0.234453	-0.013053	-0.686043	10.06542	1.567939	-0.821557	7.496305	5.343986	0.477106	-0.129962	-0.367686	-0.239303
-2.186392	1.012381	9.183068	5.89908	-7.040153	-5.590382	0.289758	-0.10913	-0.661546	2.084725	-0.351791	10.117566	-5.830884	0.65577	0.936949	0.169347	-0.05939	-0.681654	9.837464	1.395981	-0.407352	7.336511	4.950484	0.021118	-0.157502	-0.334056	-0.272173
-2.180535	0.611497	9.465645	4.259332	-5.589402	-4.089981	0.305779	-0.143761	-0.6798	2.310821	-0.070711	9.95272	-3.637823	0.709836	1.617471	0.131681	0.020203	-0.728894	9.652712	1.394656	-0.830002	6.497588	4.711279	-0.799897	-0.158129	-0.382634	-0.269662
-1.670729	0.495034	9.190918	1.424535	-4.395314	-2.130298	0.319142	-0.133893	-0.669489	1.854679	-0.464021	10.112636	-2.869787	0.353469	1.337092	0.196115	-0.011135	-0.713916	9.538926	0.989135	-0.654213	5.198317	4.466312	-1.221899	-0.185385	-0.35231	-0.240421
-1.664048	0.496482	9.532036	0.219537	-2.239211	-0.313036	0.304636	-0.119747	-0.672555	1.911921	-0.295137	10.113987	-1.047874	0.343515	1.708397	0.208871	0.003189	-0.700845	9.779413	1.45444	-0.348299	3.972945	4.726156	-0.149007	-0.143732	-0.350871	-0.255738
-1.891787	0.267123	9.58347	0.331059	0.114719	0.859611	0.333648	-0.148038	-0.666422	2.075162	-0.408501	9.664402	0.989074	0.215456	1.801247	0.196335	-0.025383	-0.727262	9.355316	1.917768	-0.893186	3.701743	4.713179	1.013431	-0.129828	-0.331996	-0.303088
-1.77097	0.785461	9.928988	2.06413	1.983462	2.111699	0.320642	-0.137079	-0.708301	2.078249	-0.126706	9.834558	2.901067	-0.007172	2.047198	0.182989	-0.04185	-0.711633	9.597132	1.337456	-0.651629	3.273962	4.735282	1.687265	-0.158546	-0.415019	-0.267987
-1.66438	0.956014	9.533967	3.892477	4.281121	3.523812	0.319513	-0.130364	-0.683565	1.855888	-0.463973	10.169276	4.87651	-0.0771	2.510515	0.170013	-0.041925	-0.711357	9.068883	1.513641	-0.48107	3.182169	4.547309	2.085818	-0.129474	-0.336127	-0.225449
-1.60696	0.726207	9.534115	6.796885	6.94941	5.214842	0.305021	-0.133518	-0.669139	1.85578	-0.407643	10.169323	5.584215	-0.283343	2.601519	0.19582	-0.012206	-0.699566	9.844741	1.107085	-0.049147	2.962251	4.647446	1.199801	-0.185318	-0.334465	-0.272313
-2.520845	0.784794	9.630247	2.132554	6.131087	5.000299	0.31837	-0.106351	-0.67632	1.568276	-0.576095	10.163136	6.294959	-0.24467	2.756616	0.234597	-0.042622	-0.698386	9.712694	1.452844	-0.768747	3.809021	3.936875	-0.786464	-0.144292	-0.381603	-0.285119
-2.002298	0.900028	9.81131	4.586496	5.885907	5.939926	0.291301	-0.164214	-0.647883	1.912914	-0.182428	10.170722	6.844296	-0.759523	2.844424	0.222067	-0.010984	-0.714467	9.953855	1.627768	-0.464069	4.43494	3.079832	-3.474128	-0.186011	-0.400887	-0.237909
-2.40947	0.49678	9.460708	3.817485	5.421015	5.965251	0.318356	-0.089051	-0.693812	2.19666	-0.577471	9.949876	6.65496	-1.068929	2.902851	0.182549	-0.013353	-0.684941	9.536071	1.743876	-0.710906	3.838655	2.756051	-4.906831	-0.158058	-0.38346	-0.254134
-1.840307	0.553083	9.301525	2.47025	5.285884	6.488268	0.317613	-0.096108	-0.66566	1.976955	-0.407621	10.454939	6.676302	-1.83416	2.741118	0.196266	0.019506	-0.715923	9.768024	2.091051	-0.884741	1.498151	3.021672	-4.777376	-0.144638	-0.414815	-0.267917
-1.952299	0.151558	9.411315	-0.692707	4.412756	6.299182	0.333634	-0.130739	-0.683914	1.908402	-0.35161	9.944021	5.986552	-2.639881	2.701723	0.221922	0.018585	-0.702125	9.549276	1.746843	0.007977	-1.028642	2.88549	-4.309149	-0.171966	-0.383664	-0.254204
-2.577028	0.842518	9.686228	-0.35928	3.89294	6.197774	0.304621	-0.102448	-0.690047	1.913669	-0.576742	10.17039	4.951824	-3.906279	2.102561	0.195594	-0.058168	-0.696555	9.656034	1.860253	-0.588396	-2.9761	2.608554	-4.820324	-0.172037	-0.382838	-0.269732
-2.353619	0.898588	9.406658	0.064125	3.066237	6.091119	0.347383	-0.134642	-0.670187	1.804366	-0.463628	10.451265	2.766185	-5.858015	0.909925	0.181663	-0.016569	-0.641891	9.897175	1.570322	-0.345603	-4.568688	1.864946	-7.408725	-0.157991	-0.365615	-0.286027
-2.296157	0.611338	9.406564	-1.287213	2.504687	6.269883	0.318742	-0.102822	-0.690396	1.689882	-0.801396	10.448562	1.189795	-8.419491	0.359109	0.19648	-0.054952	-0.739604	9.779278	1.512516	-0.348051	-6.468324	0.683152	-9.138175	-0.130171	-0.383878	-0.238466
-1.953578	0.381082	9.355427	-1.538164	1.831619	5.891666	0.31797	-0.07528	-0.697228	1.587271	-1.026028	11.012351	2.251335	-12.47783	-0.636059	0.156672	0.001817	-0.685393	9.657694	2.093051	-0.467594	-8.309829	-1.267873	-10.405736	-0.129962	-0.367686	-0.239303
-2.062685	0.612138	9.638431	0.60323	1.258429	5.814853	0.318385	-0.12365	-0.658829	1.992216	-0.801366	11.134282	6.269195	-16.948721	1.542345	0.183284	-0.040779	-0.725982	9.420259	2.209496	-0.531408	-9.606873	-4.252484	-12.098163	-0.130238	-0.401723	-0.206573
-1.780991	0.78329	9.41731	0.233923	0.635124	6.419122	0.334391	-0.140982	-0.694574	1.942658	-1.195287	11.472579	12.294993	-23.960603	2.248184	0.170163	-0.011285	-0.713364	9.425066	2.036257	-0.292522	-11.01721	-8.594921	-15.617234	-0.143941	-0.367063	-0.254901
-2.174144	1.015035	9.808452	-0.742244	0.867707	7.192379	0.332505	-0.124024	-0.659178	2.118203	-1.420838	11.589295	21.340091	-34.200859	0.643074	0.170829	0.00618	-0.743067	8.959384	1.632041	-0.003522	-12.738015	-13.617258	-18.551229	-0.116405	-0.382021	-0.269451
-1.838204	0.72589	9.415955	-1.234277	0.33811	7.61452	0.319513	-0.130364	-0.683565	1.413605	-0.51873	11.009151	39.93993	-38.103647	5.150998	0.182769	-0.027602	-0.698287	8.491947	1.982814	0.288693	-14.049894	-18.932817	-19.590649	-0.130033	-0.366859	-0.25483
