1757_acc_x	1757_acc_y	1757_acc_z	1757_gyro_x	1757_gyro_y	1757_gyro_z	1757_mag_x	1757_mag_y	1757_mag_z	1758_acc_x	1758_acc_y	1758_acc_z	1758_gyro_x	1758_gyro_y	1758_gyro_z	1758_mag_x	1758_mag_y	1758_mag_z	1759_acc_x	1759_acc_y	1759_acc_z	1759_gyro_x	1759_gyro_y	1759_gyro_z	1759_mag_x	1759_mag_y	1759_mag_z
-1.558804	-3.642045	8.891505	0.202727	-0.057033	-0.308191	0.39422	0.661447	-1.225841	1.559106	1.057253	9.881313	0.469246	0.465785	0.015285	0.362415	-0.393115	-1.306162	9.612093	0.585435	0.06404	0.421773	0.00078	0.069783	-0.669237	-0.15143	-0.207177
-1.8426	-3.986005	8.998196	0.10979	-0.117188	-0.462241	0.158629	0.256843	-0.919954	1.502211	1.33906	9.936981	0.345631	0.464016	0.045997	0.109492	0.018667	-0.913886	9.495046	1.108884	0.183878	0.296527	0.035024	-0.327244	-0.610983	-0.181185	0.367634
-1.499364	-3.584163	9.006566	-0.011197	0.190601	-0.548894	0.18647	0.287165	-0.94156	1.912637	1.225929	10.285186	0.281738	0.309103	0.167717	0.058179	0.020511	-0.941482	10.027272	0.64306	0.191804	-0.040451	0.246985	-0.235347	-0.597843	-0.227906	0.33916
-1.790214	-3.412596	8.77431	0.020401	0.281897	-0.455497	0.158972	0.29497	-0.969014	1.567568	1.057585	10.277791	0.374303	0.281023	-0.048284	0.070934	0.034834	-0.928412	9.668523	1.223889	0.007953	0.022152	0.493815	-0.420128	-0.583171	-0.162106	0.320354
-1.50027	-3.871612	8.948506	0.111656	0.002611	-0.184287	0.145251	0.264275	-0.947757	1.449696	1.226697	10.162236	0.406601	0.403269	0.07627	0.069528	-0.015415	-0.868002	9.902502	0.699923	-0.169591	0.240153	0.428368	0.0684	-0.611334	-0.195725	0.337415
-1.853818	-3.873534	8.430148	0.171806	-0.118988	-0.27844	0.158257	0.253315	-0.905878	2.017212	1.056296	9.777706	0.406054	0.343147	-0.109297	0.083465	0.003197	-0.91233	9.791498	0.992304	0.248792	-0.067878	0.20935	0.437316	-0.597288	-0.178502	0.32112
-1.213915	-3.986702	8.953591	0.111646	0.096544	-0.3361	0.160115	0.270957	-0.976258	1.391461	0.945105	10.10415	0.191238	0.462459	-0.015799	0.084345	-0.053798	-0.965715	9.788351	1.398341	0.130709	0.05437	0.242905	0.192209	-0.597497	-0.194695	0.321958
-1.667745	-3.640756	9.173544	-0.256481	0.001936	-0.275242	0.158986	0.277671	-0.951522	1.680281	1.057274	10.166929	0.467804	0.34373	-0.078414	0.08354	0.018517	-0.913334	9.550336	0.81738	-0.055885	0.117603	0.271194	0.436349	-0.583242	-0.16128	0.304826
-2.08193	-3.58592	8.483753	-0.009757	0.186429	-0.18095	0.144508	0.257218	-0.919605	2.074454	1.225179	9.779057	0.344227	0.342162	-0.078529	0.082944	-0.043837	-0.89497	9.6047	1.397263	-0.232033	0.11409	0.060535	0.101175	-0.610987	-0.162514	0.320213
-1.902538	-3.354589	8.886031	-0.286429	0.187575	-0.394811	0.173507	0.246226	-0.930964	2.021832	1.169146	10.004359	0.404846	0.250951	-0.079387	0.070269	0.01737	-0.898709	9.789162	1.049885	0.129226	-0.039758	0.121475	0.070878	-0.598056	-0.225427	0.292576
