1757_acc_x	1757_acc_y	1757_acc_z	1757_gyro_x	1757_gyro_y	1757_gyro_z	1757_mag_x	1757_mag_y	1757_mag_z	1758_acc_x	1758_acc_y	1758_acc_z	1758_gyro_x	1758_gyro_y	1758_gyro_z	1758_mag_x	1758_mag_y	1758_mag_z	1759_acc_x	1759_acc_y	1759_acc_z	1759_gyro_x	1759_gyro_y	1759_gyro_z	1759_mag_x	1759_mag_y	1759_mag_z
-2.061489	0.497496	9.694801	-2.3329	0.846439	0.296482	0.204875	-0.23545	-0.917535	1.549051	2.521562	9.542709	0.04207	0.889001	0.111634	-0.079006	0.20536	-1.179085	9.857981	-1.272302	0.360065	3.186725	-0.904943	-6.048337	-0.570669	-0.20139	0.152129
-2.40716	0.382379	9.573932	-1.78431	0.138011	0.651404	0.126987	0.295035	-0.862539	1.718552	2.295774	9.376227	-0.327686	0.946633	-0.042231	0.158913	-0.486607	-0.881869	9.571008	-1.444124	0.773169	3.345115	-0.539839	-5.806162	-0.487681	-0.027167	-0.367402
-2.517339	0.555751	9.799841	-1.846886	-0.234187	0.921545	0.113609	0.302466	-0.890342	1.896214	2.858993	9.663526	-0.296013	1.008355	-0.041591	0.145422	-0.473505	-0.853897	9.747651	-1.270301	0.777212	3.445502	0.097513	-5.290021	-0.460074	-0.042951	-0.366424
-2.345741	0.785393	9.804147	-1.602048	-0.325933	0.980685	0.14185	0.301717	-0.891041	1.614193	2.352747	9.883613	-0.636785	0.913257	-0.22778	0.171229	-0.443786	-0.842106	9.571703	-1.269649	0.833818	3.328937	0.549922	-4.711087	-0.487331	-0.012627	-0.337183
-2.006213	0.152323	9.580761	-1.448751	-0.10627	0.646468	0.115124	0.281981	-0.911662	1.667893	1.845475	9.657837	-0.639203	0.700213	-0.476525	0.184205	-0.443711	-0.842382	9.449134	-1.212292	0.592236	3.368832	1.122725	-3.888795	-0.460421	-0.076162	-0.349222
-2.294961	0.496697	9.462935	-1.359339	-0.348914	0.396924	0.114009	0.271396	-0.869435	1.896299	2.182979	9.606317	-0.357571	0.951475	-0.843736	0.157292	-0.462397	-0.797777	9.447494	-0.980235	0.533318	3.280403	1.425137	-3.584299	-0.488307	-0.075744	-0.36489
-2.40081	0.843359	9.916981	-1.085087	-0.499548	0.240347	0.142222	0.305245	-0.905116	2.011106	2.351755	9.608877	-0.543403	0.918055	-0.782562	0.132301	-0.444011	-0.841279	9.693037	-1.269177	1.015739	3.341333	1.737245	-4.166686	-0.502215	-0.075949	-0.364961
-2.295209	0.841346	9.464383	-0.934021	-1.087259	0.629043	0.142236	0.287946	-0.887625	1.725458	1.845367	9.659046	-0.790208	0.916731	-1.060226	0.157738	-0.430685	-0.814134	9.627283	-1.21245	0.655445	2.872096	1.841537	-5.54076	-0.446162	-0.061418	-0.318933
-1.947104	0.669738	9.697752	-0.630771	-1.514686	0.498552	0.142579	0.326073	-0.936684	1.269901	2.409771	9.933047	-0.945732	0.823381	-1.153763	0.157958	-0.444933	-0.827481	9.50703	-1.677529	0.471545	2.257809	1.927936	-5.233332	-0.474258	-0.077193	-0.333765
-2.24245	0.897781	9.238325	-0.540147	-1.510433	0.161014	0.142265	0.253347	-0.852641	1.495651	2.240159	9.711182	-1.225262	0.697597	-1.216895	0.184645	-0.472208	-0.869074	9.565776	-1.561512	0.47314	1.736069	1.828292	-4.650295	-0.473561	-0.029442	-0.320748
-2.184823	0.380766	9.237267	-0.172883	-1.569832	0.128324	0.126958	0.329634	-0.897523	1.603852	2.070667	9.37362	-1.353441	0.299801	-1.59089	0.157813	-0.415364	-0.815138	9.570873	-1.386048	0.773416	1.002807	1.719676	-3.271836	-0.432467	-0.058735	-0.365447
-2.461074	0.383144	9.743377	-0.266704	-1.596126	-0.301185	0.142994	0.277703	-0.898285	1.263403	2.015173	9.592877	-1.230448	0.269698	-1.43695	0.144982	-0.445008	-0.827205	9.567551	-1.851645	0.531811	-0.196521	1.647237	-2.594779	-0.516052	-0.076979	-0.349503
-2.522989	0.669428	9.516058	-0.082728	-1.658122	-0.18005	0.127716	0.319391	-0.908183	1.090706	2.015497	9.58925	-0.953607	0.18103	-1.406781	0.158699	-0.412149	-0.858187	9.268359	-1.503256	0.348071	-0.746103	1.883339	-1.952107	-0.488237	-0.076571	-0.349363
-2.751924	0.554711	9.511121	0.285574	-1.344912	-0.544036	0.12813	0.271021	-0.869784	1.662087	2.35226	9.431705	-0.578668	0.493992	-1.649992	0.145497	-0.458185	-0.854901	9.150887	-1.270434	0.406766	-0.926186	2.121718	-1.402468	-0.487748	-0.045012	-0.335509
-2.118702	0.440096	9.693446	0.03814	-1.621255	-0.670487	0.142979	0.295003	-0.915777	0.97767	2.184799	9.700254	-0.302218	0.374659	-1.620128	0.17204	-0.455891	-0.884152	9.740218	-1.388184	0.357369	-0.426255	2.576667	-0.856323	-0.487957	-0.061204	-0.334672
-2.346938	0.900035	9.747776	0.591038	-1.559649	-0.456401	0.100246	0.292598	-0.900653	1.379873	2.578358	9.709048	-0.333657	0.342797	-1.497158	0.158253	-0.443861	-0.84183	9.45062	-1.851128	0.589517	-0.23438	3.27838	-0.615865	-0.48817	-0.058726	-0.381255
-2.071676	0.725091	9.184089	0.744801	-1.591751	-0.273357	0.100632	0.278827	-0.897237	1.499277	2.240301	9.8811	-0.426456	0.341017	-1.404766	0.17116	-0.398897	-0.830767	9.626163	-1.677552	0.533653	0.93921	3.527314	-0.621303	-0.487819	-0.044186	-0.351037
-2.407574	0.956794	9.576345	0.776748	-1.407564	-0.239788	0.171606	0.280483	-0.913059	1.548273	2.296192	9.48588	-0.367201	0.156806	-1.25241	0.171229	-0.443786	-0.842106	9.561934	-1.32995	0.294408	0.78773	4.080535	-0.929021	-0.473703	-0.027789	-0.351804
