1824_acc_x	1824_acc_y	1824_acc_z	1824_gyro_x	1824_gyro_y	1824_gyro_z	1824_mag_x	1824_mag_y	1824_mag_z	1825_acc_x	1825_acc_y	1825_acc_z	1825_gyro_x	1825_gyro_y	1825_gyro_z	1825_mag_x	1825_mag_y	1825_mag_z	1826_acc_x	1826_acc_y	1826_acc_z	1826_gyro_x	1826_gyro_y	1826_gyro_z	1826_mag_x	1826_mag_y	1826_mag_z
-0.3157	0.5371	9.8149	-0.3235	0.1582	0.315	0.404	-1.0717	-1.2156	0.2583	0.2557	10.0619	0.0689	0.1556	0.0294	0.5644	-0.2882	-0.7565	-9.567	1.359	-0.1121	-0.4497	0.7854	0.4192	0.7866	-0.3711	-0.1738
-0.1959	0.1875	9.763	-0.1991	0.2514	0.254	-0.0207	0.3298	-1.0098	0.2537	0.3697	9.828	0.2834	0.2514	0.1198	0.5644	-0.2822	-0.7625	-9.7987	1.7572	-0.3449	-0.396	0.8806	0.1418	0.7815	-0.3138	0.8047
0.1121	-0.3426	10.1253	-0.0075	0.5891	0.3204	-0.0408	0.3294	-1.0443	0.5402	0.3117	9.8333	0.2206	0.3447	0.2425	0.5644	-0.2882	-0.7565	-9.8585	1.7571	-0.5176	-0.2416	0.759	0.1362	0.7822	-0.2939	0.8408
-0.0747	0.3617	9.8213	-0.2216	0.7091	0.3257	0.0131	0.3075	-1.0586	0.1952	0.427	9.7686	0.3455	0.2526	0.1808	0.5644	-0.2762	-0.7565	-9.6909	1.3587	-0.6865	-0.3536	0.6315	0.538	0.7977	-0.2943	0.8056
-0.3793	-0.0435	9.5876	-0.1319	0.6497	0.1388	-0.0183	0.2731	-1.0115	0.1976	0.3125	9.8853	0.2477	0.499	0.18	0.5704	-0.2942	-0.7505	-9.6297	1.9844	-0.3988	-0.2009	0.5411	0.4713	0.8452	-0.2752	0.7539
-0.4446	-0.2149	9.2967	-0.2586	0.4037	0.2273	-0.023	0.3091	-1.0607	-0.3782	0.658	9.7587	-0.1573	0.6165	-0.0335	0.5524	-0.3002	-0.7505	-9.6822	1.8709	-0.171	-0.2002	0.4798	0.5015	0.7809	-0.3333	0.7863
-0.3797	0.1899	9.5846	-0.3261	0.1593	0.0691	-0.0406	0.3489	-1.027	0.6536	0.3687	9.7772	-0.2549	0.895	0.0884	0.5824	-0.3002	-0.7505	-9.4611	1.6429	-0.5104	-0.2567	0.7211	0.6587	0.7813	-0.2957	0.752
-0.079	0.3646	9.5877	-0.2962	0.0985	0.0674	-0.0217	0.3292	-1.0265	0.7134	0.1966	9.8947	-0.315	0.8328	0.1198	0.5644	-0.2822	-0.7385	-9.4674	1.6426	-0.8538	-0.5969	0.8122	0.6696	0.7967	-0.3518	0.8038
-0.3705	-0.3412	10.0584	-0.3296	0.0685	-0.1174	-0.022	0.3097	-1.0439	0.4791	0.6561	9.658	-0.3809	0.9538	-0.0956	0.5644	-0.2822	-0.7445	-9.6297	1.9844	-0.3988	-0.6275	0.934	0.6715	0.7816	-0.2765	0.7526
-0.0693	0.2413	10.1148	-0.2049	0.0385	0.0342	0.0133	0.327	-1.0412	0.3672	0.3692	9.7717	-0.3157	0.8319	0.0276	0.5524	-0.2942	-0.7505	-9.5137	1.5863	-0.2826	-0.7162	1.0539	0.7981	0.7814	-0.2953	0.7697
