1757_acc_x	1757_acc_y	1757_acc_z	1757_gyro_x	1757_gyro_y	1757_gyro_z	1757_mag_x	1757_mag_y	1757_mag_z	1758_acc_x	1758_acc_y	1758_acc_z	1758_gyro_x	1758_gyro_y	1758_gyro_z	1758_mag_x	1758_mag_y	1758_mag_z	1759_acc_x	1759_acc_y	1759_acc_z	1759_gyro_x	1759_gyro_y	1759_gyro_z	1759_mag_x	1759_mag_y	1759_mag_z
-2.521715	1.991066	9.635314	0.930562	-0.438164	-1.635208	0.643555	-0.482196	-0.711628	4.2842	2.855665	11.015802	-13.104257	100.772758	-32.907741	0.38976	-0.389804	-0.73601	8.605679	4.305832	0.36069	0.26637	-0.428742	6.062866	-0.413141	-0.704374	-0.362878
-2.24938	1.240983	8.898655	0.900481	-0.502552	-1.390823	0.655789	-0.465614	-0.676581	4.551261	2.966981	10.059068	-15.724845	97.345096	-48.110143	-0.250813	-0.017605	-1.061001	8.476642	4.30363	-0.24058	1.927637	-1.129776	6.396404	-0.369288	-0.74722	0.150587
-2.860539	1.647631	9.854598	1.085974	-0.193332	-1.478336	0.668395	-0.445503	-0.655609	4.167429	3.081155	10.956934	-17.034272	95.320871	-59.813921	-0.21152	-0.061197	-1.087517	8.427935	4.131762	0.29674	3.37667	-1.248497	6.544545	-0.354541	-0.700917	0.19473
-2.29579	1.645527	9.467761	0.962739	-0.160738	-1.692129	0.656546	-0.475857	-0.687241	3.64472	2.969274	10.719401	-14.718714	92.118815	-67.118419	-0.184312	-0.041439	-1.146471	8.66346	4.363526	0.30213	5.467099	-1.756875	6.142062	-0.368799	-0.715661	0.164441
-2.460623	1.30245	9.804091	0.963896	-0.132788	-1.446332	0.644684	-0.488911	-0.736364	3.745453	2.912159	10.042096	-11.560198	90.146646	-68.707516	-0.171192	-0.070933	-1.159089	8.893327	4.187274	-0.053651	7.500613	-1.622471	5.675591	-0.424502	-0.715652	0.148632
-2.76265	1.529046	9.003546	0.870665	-0.066886	-1.874348	0.656518	-0.441258	-0.722224	4.433281	3.192423	9.943561	-14.937825	87.115529	-66.305295	-0.156965	-0.11146	-1.228103	8.774174	3.722442	-0.177643	8.760544	-1.796101	5.152265	-0.396686	-0.715243	0.148773
-2.466315	1.473568	9.52055	0.717972	0.056021	-1.933247	0.627534	-0.447565	-0.693374	3.721622	3.361902	8.966323	-18.369113	87.406235	-61.157528	-0.117667	-0.094842	-1.244283	8.900199	4.072606	0.305296	9.745823	-1.758811	4.842878	-0.369705	-0.779605	0.152262
-2.24171	1.414996	9.29735	0.596626	0.364853	-2.111889	0.613785	-0.443662	-0.707101	3.670448	3.812939	9.305331	-22.623306	88.83311	-53.255666	-0.143028	-0.092849	-1.272431	8.541951	3.491419	-0.003313	10.637863	-1.751498	4.44228	-0.41087	-0.749485	0.181432
-3.099744	1.875391	9.339431	0.198892	0.642708	-2.382243	0.698136	-0.449438	-0.69512	4.068809	4.319017	9.144302	-22.537575	86.605908	-45.201588	-0.090019	-0.103581	-1.32993	8.954679	4.129558	0.067016	11.472804	-1.784136	4.928437	-0.410803	-0.73164	0.14954
-2.353085	1.70301	9.466889	-0.107709	0.641625	-2.412047	0.654246	-0.41053	-0.690244	4.924798	3.810093	8.765531	-21.259115	83.299826	-38.575137	-0.024474	-0.085742	-1.361011	8.772533	3.954499	-0.236561	12.898867	-1.638384	6.114581	-0.411008	-0.766504	0.197797
-2.411122	1.243278	9.406992	0.291328	0.892121	-2.654471	0.671039	-0.472703	-0.701666	5.726656	4.033764	8.612727	-22.034756	78.459043	-35.602987	0.02743	-0.085442	-1.362114	8.595755	3.838752	-0.240357	14.232961	-1.618157	7.576751	-0.396615	-0.71607	0.164301
-2.247443	1.643556	9.01405	0.046844	1.076757	-2.77344	0.656546	-0.475857	-0.687241	6.932789	4.200397	8.524977	-20.667071	74.219812	-36.13727	0.041217	-0.097472	-1.404436	8.419516	3.490701	-0.245142	14.794861	-1.598181	8.797216	-0.369146	-0.748873	0.181643
-2.236225	1.531085	9.582098	0.720762	1.237388	-3.110123	0.627948	-0.495935	-0.654975	8.018524	4.592379	8.208441	-16.86057	66.97817	-41.539087	0.093271	-0.066531	-1.407546	8.774849	3.432062	-0.17888	15.632588	-1.791331	10.017711	-0.397171	-0.765473	0.18234
-2.242699	1.24243	9.239773	0.967191	1.547936	-3.289796	0.670667	-0.476231	-0.68759	9.277387	4.758715	7.895341	-14.128627	55.200725	-49.175404	0.106096	-0.097096	-1.405814	8.770177	3.547225	-0.418013	16.474796	-1.651467	11.572835	-0.41087	-0.749485	0.181432
-2.352961	1.530686	9.466165	1.273693	1.705807	-3.533461	0.655761	-0.431015	-0.711564	10.420149	5.432241	7.580251	-11.534876	42.285763	-56.699722	0.131898	-0.127587	-1.404358	8.35967	3.374436	-0.306644	17.871347	-1.725623	13.310388	-0.396824	-0.732262	0.165138
-2.528314	1.874736	9.293713	1.425688	1.741426	-3.901343	0.670253	-0.427861	-0.725989	10.64482	5.825934	7.35886	-7.991728	29.023766	-61.020884	0.158666	-0.079332	-1.43662	8.592994	3.605706	-0.421067	19.356431	-2.133405	14.804705	-0.396753	-0.733088	0.180666
-2.870644	1.760342	9.343403	0.874673	2.049991	-4.232097	0.671039	-0.472703	-0.701666	11.102495	6.050299	7.255442	-3.49349	15.931276	-61.424872	0.172012	-0.062865	-1.452249	8.543456	3.317439	0.055852	20.594432	-2.572347	16.269517	-0.382637	-0.716692	0.179899
-2.35783	2.104136	9.241166	0.477583	2.294679	-4.288315	0.616443	-0.488162	-0.735665	10.459497	6.107435	6.789075	1.362794	2.46208	-55.235867	0.170756	-0.082473	-1.393847	8.713902	3.31555	-0.300288	21.116373	-3.156064	16.698349	-0.382566	-0.717518	0.195427
