1757_acc_x	1757_acc_y	1757_acc_z	1757_gyro_x	1757_gyro_y	1757_gyro_z	1757_mag_x	1757_mag_y	1757_mag_z	1758_acc_x	1758_acc_y	1758_acc_z	1758_gyro_x	1758_gyro_y	1758_gyro_z	1758_mag_x	1758_mag_y	1758_mag_z	1759_acc_x	1759_acc_y	1759_acc_z	1759_gyro_x	1759_gyro_y	1759_gyro_z	1759_mag_x	1759_mag_y	1759_mag_z
-3.84747	0.438927	9.091511	-0.876514	3.436358	0.181043	0.083305	-0.109957	-1.195499	2.2056	0.436906	10.460486	-25.016293	91.348353	12.336104	0.315082	-1.307855	-2.330127	9.564277	1.924533	0.847415	-16.429533	-2.511315	0.570685	-0.483716	-0.823699	-0.264203
-3.104441	0.667913	9.050098	-1.272268	3.489355	0.765732	-0.10462	0.184788	-1.368467	2.844086	0.210588	10.700153	-26.21409	89.550234	13.180459	0.693532	-1.222646	-2.42924	9.510763	1.925904	1.145849	-15.665798	-3.209252	0.296183	-0.521412	-0.480138	-0.359631
-3.968743	0.552445	8.748648	-1.207098	3.541022	1.655748	-0.092	0.1876	-1.330004	3.192782	0.379075	10.877467	-27.313256	85.763491	13.696821	0.719484	-1.222495	-2.429791	9.33414	2.216936	1.203691	-14.066554	-3.537441	0.047453	-0.507575	-0.479108	-0.375089
-3.611688	0.325325	9.436601	-0.591284	3.817337	1.934474	-0.063016	0.193907	-1.358855	3.82095	0.490361	10.664302	-28.014232	81.591555	12.945686	0.719334	-1.253136	-2.427784	9.169581	1.580977	1.796739	-12.251988	-3.460264	-0.87637	-0.54909	-0.463528	-0.376137
-3.854234	0.552362	8.750875	0.270856	3.872377	2.852912	-0.091643	0.208428	-1.361572	4.402972	0.320528	10.959446	-25.584629	78.083161	10.508089	0.706583	-1.20725	-2.430519	9.750689	2.158657	1.390868	-10.652057	-3.448194	-1.493474	-0.535461	-0.47869	-0.390757
-3.67146	0.726975	9.32347	0.608157	3.748244	3.095263	-0.105763	0.208802	-1.361223	4.68631	0.770491	10.795952	-21.140089	75.064151	7.429595	0.71993	-1.190783	-2.446148	9.574316	1.868682	1.38633	-9.140585	-2.947349	-2.082025	-0.535111	-0.46415	-0.360539
-3.735437	0.78301	8.98148	1.160332	3.811935	3.125376	-0.092386	0.201371	-1.33342	4.56261	0.826705	10.397104	-20.494214	72.120107	4.256325	0.759002	-1.220127	-2.459318	9.397517	1.288079	1.32065	-7.845534	-3.036035	-1.93348	-0.507366	-0.462915	-0.375926
-3.391413	0.093463	8.985265	1.585429	3.57504	2.506954	-0.077136	0.194282	-1.358505	4.843746	1.163913	10.120235	-22.779594	69.531433	1.978269	0.745957	-1.175312	-2.447703	9.803353	1.576031	0.970148	-6.673097	-2.971274	-1.876911	-0.507921	-0.512319	-0.357887
-3.963175	0.553651	9.032913	1.400102	3.578353	2.139531	-0.076379	0.184039	-1.369166	4.483177	0.88229	9.37643	-28.057539	69.779205	0.712533	0.771538	-1.191554	-2.432901	9.100256	1.753115	1.257218	-5.658619	-3.644982	-1.449495	-0.534973	-0.447131	-0.376904
-3.675624	0.323919	9.094369	3.484977	3.241346	2.894739	-0.077122	0.176983	-1.341014	4.986005	1.275065	8.707967	-38.820298	76.167841	1.168194	0.746912	-1.216986	-2.502091	9.458059	1.578819	1.4428	-4.428763	-4.503335	-0.838601	-0.535461	-0.47869	-0.390757
-3.842892	0.267567	9.318199	4.189922	3.463581	2.55898	-0.091257	0.194657	-1.358156	4.527899	1.276022	8.811574	-50.404164	86.039899	1.565369	0.773014	-1.186195	-2.50465	9.446494	1.343795	0.782835	-3.539629	-5.732486	0.019803	-0.54881	-0.448162	-0.361446
-3.507408	0.610279	8.928356	5.568345	3.284241	2.674768	-0.092014	0.204899	-1.347496	5.002606	1.44472	9.501063	-55.544836	89.872308	0.705345	0.785695	-1.187192	-2.490576	9.561786	1.575335	0.666211	-2.901784	-7.357324	0.605944	-0.53532	-0.480342	-0.359702
-3.900643	0.956907	9.319982	4.399564	3.197039	1.756689	-0.091271	0.211956	-1.375648	5.938505	1.894256	10.2571	-53.971003	84.666397	-1.533974	0.799042	-1.170725	-2.506205	9.514469	1.752417	1.324828	-2.5036	-8.095985	1.188726	-0.535111	-0.46415	-0.360539
-4.309094	0.783184	8.913492	4.120608	3.298723	0.808446	-0.120269	0.222948	-1.364289	6.910318	2.286501	9.994785	-46.800876	74.905973	-4.153195	0.825659	-1.15311	-2.53646	9.569219	1.693217	1.086054	-1.917674	-8.528728	1.830498	-0.521758	-0.513349	-0.342429
-3.902829	0.898983	9.206034	3.014835	3.175513	0.380277	-0.092371	0.184072	-1.315928	6.894819	2.173223	9.258376	-40.183985	65.268785	-8.035549	0.837969	-1.170499	-2.507032	9.272072	1.635322	0.960491	-1.265303	-8.846148	3.174443	-0.549858	-0.510453	-0.404681
-3.906827	0.266161	8.975967	2.032685	3.425478	-0.379531	-0.090528	0.219013	-1.4038	7.119814	2.397924	9.036843	-37.121829	57.915529	-11.928836	0.851385	-1.198921	-2.534	9.454333	1.28745	1.201936	-0.551579	-8.883326	4.058385	-0.507783	-0.4953	-0.374252
-3.962062	0.553893	9.089767	0.259425	4.187202	-0.515387	-0.120641	0.219419	-1.350214	7.120807	2.510633	9.093577	-31.971134	51.886195	-17.41025	0.864147	-1.124388	-2.510595	9.571015	1.86794	1.206609	0.290668	-8.433177	5.184054	-0.549228	-0.480546	-0.359772
-3.960907	0.496692	9.146378	0.809699	3.724287	-0.125811	-0.064159	0.217921	-1.35161	7.634084	3.129156	8.93506	-25.403847	47.957899	-22.71543	0.838855	-1.167284	-2.550081	9.33603	1.403872	1.20023	1.285576	-7.917514	5.942096	-0.548952	-0.446509	-0.392502
-3.674759	0.66881	9.15267	1.026208	3.594367	0.576816	-0.106921	0.250115	-1.37147	7.871383	3.241671	9.279828	-18.388449	42.868614	-27.754303	0.876903	-1.110064	-2.497524	9.569894	1.402837	1.084818	2.345759	-7.222196	7.096387	-0.577043	-0.480955	-0.359912
-3.790588	0.955859	9.094796	0.111608	4.32728	0.622028	-0.106135	0.205274	-1.347147	8.221072	3.522866	9.513877	-4.611988	35.074482	-32.660453	0.851536	-1.168281	-2.536007	9.695764	1.346222	1.50612	3.524516	-6.703658	7.639807	-0.563344	-0.496943	-0.359005
-3.960824	0.381809	9.145896	1.059912	3.804763	1.009487	-0.0928	0.249741	-1.37182	8.556124	3.24014	9.011137	14.363371	25.603825	-38.38051	0.90337	-1.123091	-2.525772	9.5725	1.229104	1.20389	4.578165	-6.36846	8.123428	-0.549436	-0.496739	-0.358935
-3.856461	0.55188	8.637169	0.933054	3.691347	0.118642	-0.078279	0.218296	-1.351261	8.244335	3.12707	7.872206	27.326024	17.180028	-42.461175	0.890909	-1.136343	-2.553192	9.33493	1.403625	1.140323	5.230104	-6.188276	8.670375	-0.507642	-0.496953	-0.343196
-4.024184	1.127384	8.863654	-2.692678	3.356928	-1.685773	-0.063416	0.224978	-1.379762	8.037768	2.506382	6.225509	27.039274	11.541662	-43.47306	0.890244	-1.153807	-2.523489	9.867176	1.402657	1.210134	6.745813	-6.37835	9.827268	-0.549645	-0.512931	-0.358098
-3.562518	0.725686	9.041432	0.632858	1.600872	-2.674604	-0.064559	0.248992	-1.372518	7.514281	2.169132	5.931146	17.223923	7.358796	-41.765498	0.90278	-1.125235	-2.497072	9.625744	1.343884	0.90595	7.860597	-6.538648	10.924351	-0.534973	-0.447131	-0.376904
-3.960125	0.956466	9.205162	3.244032	3.066459	-3.455682	-0.092428	0.253269	-1.385895	7.396625	2.225583	5.815497	5.406261	6.148997	-39.105208	0.916491	-1.152585	-2.53839	9.332459	1.519282	1.021004	9.338808	-7.212885	11.564093	-0.535249	-0.481169	-0.344174
-3.849904	0.725652	8.979011	0.712784	4.207774	-2.141771	-0.106163	0.239873	-1.38213	9.470873	-0.031613	5.743841	100.194539	-51.631772	-41.761148	0.902849	-1.170124	-2.508411	9.331743	0.879951	0.89847	10.63294	-7.920579	12.418627	-0.52162	-0.496331	-0.358794
