1818_acc_x	1818_acc_y	1818_acc_z	1818_gyro_x	1818_gyro_y	1818_gyro_z	1818_mag_x	1818_mag_y	1818_mag_z	1819_acc_x	1819_acc_y	1819_acc_z	1819_gyro_x	1819_gyro_y	1819_gyro_z	1819_mag_x	1819_mag_y	1819_mag_z	1820_acc_x	1820_acc_y	1820_acc_z	1820_gyro_x	1820_gyro_y	1820_gyro_z	1820_mag_x	1820_mag_y	1820_mag_z
-0.774	-0.9216	9.2615	-0.5826	1.7746	1.7022	0.4023	-0.3302	-0.1501	1.9811	-0.9975	9.5822	-1.1649	0.3853	0.6843	-0.3346	0.13	-0.5442	9.6513	-1.1635	-0.8936	33.1517	-2.0545	5.4126	-1.2054	0.6651	0.7801
-1.0529	-1.035	9.7285	-0.8014	1.8139	1.5857	0.4563	-0.1021	-0.2402	2.3855	-1.3418	9.5898	-1.3806	0.3587	0.5908	0.0513	-0.5927	-0.9228	9.8236	-1.2209	-0.8321	33.2177	-2.3583	4.0464	-1.2758	0.6011	0.7315
-1.1063	-0.9193	9.964	-0.1512	1.5734	1.7821	0.4623	-0.1021	-0.2342	2.3876	-1.2271	9.7089	-1.2277	0.3249	0.714	0.0521	-0.631	-0.9213	9.9359	-1.5657	-0.9477	34.5313	-2.2035	2.8532	-1.2756	0.6675	0.7607
-0.5907	-1.0932	9.7964	-0.3992	1.6142	1.7273	0.4683	-0.1141	-0.2342	2.0939	-1.4559	9.4054	-1.2283	0.2942	0.7135	0.1234	-0.6147	-0.9036	9.8769	-1.7381	-1.0662	34.8822	-2.6634	1.8467	-1.206	0.669	0.7435
-0.8171	-0.8622	10.0289	0.0572	1.5636	1.5024	0.4623	-0.0961	-0.2342	2.1491	-1.9143	9.2274	-1.4722	0.4211	0.7153	0.0682	-0.6921	-0.8474	9.7644	-1.2786	-0.9501	34.3539	-2.6867	0.0071	-1.2224	0.595	0.7873
-0.5368	-0.8637	9.6208	0.213	1.4963	1.5898	0.4743	-0.1021	-0.2402	2.3271	-1.0555	9.5892	-1.5346	0.3612	0.6215	0.0951	-0.6162	-0.8503	9.8719	-1.4521	-1.2986	33.6362	-2.3702	-1.8807	-1.2223	0.6282	0.8019
-1.1182	-1.1508	9.3133	0.4285	1.6092	1.4936	0.4563	-0.1021	-0.2342	2.3886	-1.1698	9.7684	-1.4708	0.4227	0.3447	0.0811	-0.6342	-0.8675	9.8219	-1.5655	-0.95	33.8848	-2.6437	-3.2498	-1.2581	0.6166	0.7482
-0.8268	-1.0935	9.4964	0.0861	1.5926	1.4104	0.4563	-0.0961	-0.2161	2.2669	-1.4564	9.4089	-1.3193	0.3274	0.4977	0.1089	-0.5966	-0.8688	9.7631	-1.164	-1.0081	34.2157	-2.3931	-4.6673	-1.2232	0.634	0.7469
-0.5933	-0.8635	9.6788	0.062	1.7471	1.5644	0.4683	-0.0901	-0.2281	2.0905	-1.5135	9.227	-1.3514	0.2662	0.5583	0.0804	-0.5966	-0.8512	9.4735	-1.2792	-1.2476	34.0428	-2.2049	-5.4599	-1.258	0.6498	0.7628
-0.9345	-0.9198	9.9083	0.2758	1.4633	1.649	0.4443	-0.0901	-0.2402	2.0829	-1.8005	8.8105	-1.1017	0.4462	0.562	0.0815	-0.6534	-0.8667	9.8229	-1.5079	-0.8915	34.1356	-2.0208	-5.2716	-1.2753	0.6324	0.7644
