1757_acc_x	1757_acc_y	1757_acc_z	1757_gyro_x	1757_gyro_y	1757_gyro_z	1757_mag_x	1757_mag_y	1757_mag_z	1758_acc_x	1758_acc_y	1758_acc_z	1758_gyro_x	1758_gyro_y	1758_gyro_z	1758_mag_x	1758_mag_y	1758_mag_z	1759_acc_x	1759_acc_y	1759_acc_z	1759_gyro_x	1759_gyro_y	1759_gyro_z	1759_mag_x	1759_mag_y	1759_mag_z
-0.456019	1.875656	9.90233	-0.163707	0.093866	-0.212679	-0.383427	0.231507	-1.10764	1.33666	1.395999	10.27324	-0.208708	0.609279	0.201135	0.502435	-0.236628	-1.148038	9.708481	-0.523719	-1.256408	-6.683629	1.526408	0.943999	-0.572858	-0.213119	-0.234392
-0.514926	2.622196	9.8475	-0.225189	-0.031086	-0.061193	0.093327	-0.266294	-0.523967	1.441473	1.733387	9.822825	-0.176177	0.732732	0.140733	-0.140507	0.140119	-0.716783	10.121729	-0.58274	-1.248952	-7.299125	1.92564	0.577567	-0.514829	-0.184381	0.151573
-0.465093	2.103492	9.44847	-0.011199	-0.153707	-0.002466	0.065072	-0.248246	-0.540761	1.272727	1.564861	9.988975	-0.207461	0.701675	0.140399	-0.140658	0.109478	-0.714776	9.657708	-0.754157	-0.839149	-8.191085	2.197733	0.579499	-0.514407	-0.170668	0.197319
-0.694028	1.988775	9.443534	0.205303	0.154613	0.001921	0.079235	-0.300518	-0.488634	1.212097	1.902857	9.874771	-0.207696	0.671816	0.01679	-0.102095	0.153521	-0.689914	9.590834	-1.162532	-1.321236	-9.02355	2.194739	0.582528	-0.542715	-0.183963	0.135904
-0.456185	2.105422	9.903295	-0.042217	-0.058873	-0.246179	0.079593	-0.279691	-0.520202	1.105752	1.734413	10.268688	-0.239331	0.610295	-0.014676	-0.141022	0.153295	-0.689087	9.897074	-0.753956	-0.655027	-9.453885	2.25279	0.736625	-0.528736	-0.184585	0.151503
-0.627948	2.105547	9.899954	-0.226029	-0.028652	-0.275827	0.094085	-0.276537	-0.534627	1.560554	1.564322	9.995019	-0.086964	0.458126	0.107246	-0.166459	0.139969	-0.716231	9.590719	-0.639601	-1.259104	-9.828858	1.981509	0.219706	-0.51462	-0.168189	0.150736
-0.464021	2.161175	9.505565	-0.072166	0.126765	-0.365748	0.092956	-0.269823	-0.509891	1.146609	1.62098	9.476848	-0.271433	0.517708	0.015206	-0.192336	0.155139	-0.716684	9.945761	-1.046943	-1.254232	-10.108921	2.01646	-0.299015	-0.514478	-0.169841	0.181791
-0.347409	2.333899	9.622222	-0.254798	0.341377	-0.392402	0.066587	-0.268731	-0.562081	1.268885	1.67738	9.819151	-0.238357	0.672631	-0.168196	-0.140658	0.109478	-0.714776	9.655912	-0.92888	-0.959705	-10.940519	2.229171	-0.449832	-0.514966	-0.2014	0.167938
-0.570569	1.933181	9.900344	-0.194562	0.156925	-0.364906	0.079621	-0.314289	-0.485219	1.331717	1.45214	10.046729	-0.457228	0.455838	-0.263012	-0.140658	0.109478	-0.714776	9.590719	-0.639601	-1.259104	-11.248595	2.258652	-0.448857	-0.486733	-0.168607	0.166404
-0.461794	2.161657	9.619271	0.173608	0.220106	-0.364939	0.108205	-0.276912	-0.534977	1.268561	1.846371	9.819293	-0.455904	0.548637	-0.3854	-0.140582	0.124798	-0.715779	10.065184	-0.698263	-1.130734	-11.709502	2.285057	-0.202811	-0.50085	-0.185003	0.167171
-0.001614	2.276692	9.742368	-0.011033	0.158826	-0.457407	0.10782	-0.26314	-0.538392	1.3838	1.789825	9.821664	-0.269447	0.642581	-0.32266	-0.166905	0.108256	-0.699874	9.946051	-0.69824	-1.192841	-12.017711	2.532135	-0.539065	-0.528528	-0.168393	0.150665
-0.627948	2.105547	9.899954	0.204289	0.282756	-0.456013	0.094828	-0.26948	-0.562779	0.928328	1.678216	10.038456	-0.301277	0.551402	-0.50856	-0.127682	0.109553	-0.715051	10.243758	-0.407793	-1.006382	-12.633121	2.620741	-0.44557	-0.499873	-0.121886	0.194878
-0.44967	2.336636	10.245379	-0.379007	0.126378	-0.456875	0.066229	-0.289559	-0.530513	0.982398	2.241319	9.92686	-0.301822	0.519932	-0.385562	-0.153558	0.124723	-0.715504	9.653597	-0.406443	-1.017387	-13.151708	2.980892	0.043594	-0.486662	-0.169433	0.181932
-0.458495	2.219823	9.790071	-0.16447	0.127379	-0.457476	0.079193	-0.24862	-0.54111	0.990729	1.678298	10.266223	-0.361974	0.64221	-0.44605	-0.166384	0.155289	-0.717235	9.657418	-1.102861	-0.90054	-13.643731	2.821439	0.504581	-0.528039	-0.136834	0.164519
0.048053	1.987754	9.344303	-0.133669	0.189681	-0.517889	0.079593	-0.279691	-0.520202	1.327336	1.846311	9.877142	-0.085681	0.49342	-0.601448	-0.153558	0.124723	-0.715504	9.88798	-1.104637	-1.195672	-14.041343	2.969165	0.872073	-0.528736	-0.184585	0.151503
-0.401199	2.16234	9.790944	-0.255924	0.031625	-0.182758	0.065829	-0.258488	-0.551421	0.865496	1.903456	9.810878	-0.735006	0.425067	-0.787618	-0.140802	0.139047	-0.702433	9.768712	-1.046538	-1.257533	-14.37981	2.904558	1.087549	-0.501338	-0.216562	0.153317
-0.522389	2.160975	9.447598	0.050426	0.127338	-0.366092	0.038374	-0.302581	-0.526399	1.68052	1.564296	10.223996	-0.457074	0.427991	-0.694881	-0.153188	0.141116	-0.730857	10.062173	-0.350301	-1.249064	-14.503452	2.842619	1.118856	-0.528599	-0.167567	0.135138
-0.512657	2.565237	9.960965	-0.073792	0.006272	-0.582378	0.063986	-0.293429	-0.463549	1.678749	1.226218	10.110432	-0.488397	0.396733	-0.664389	-0.153263	0.125795	-0.729853	10.116922	-0.409501	-1.487838	-14.840636	2.961868	1.302887	-0.500779	-0.18583	0.182699
-0.459774	2.449348	9.734184	-0.073083	0.09812	-0.550219	0.078821	-0.252149	-0.527034	1.035667	1.959369	9.701273	-0.457893	0.36646	-0.664666	-0.153558	0.124723	-0.715504	9.475292	-0.813064	-1.142232	-14.838661	3.020211	1.57767	-0.528248	-0.153027	0.165356
-0.693163	2.333665	9.501835	-0.071413	0.187186	-0.272764	0.078035	-0.207307	-0.551357	0.923408	2.35404	9.869106	-0.55307	0.180489	-0.543279	-0.16661	0.109328	-0.714224	9.652901	-0.580918	-1.078035	-14.839159	3.021157	1.485978	-0.487639	-0.232551	0.154224
-0.630299	2.277389	9.786972	0.050656	0.220576	-0.456581	0.108177	-0.242313	-0.56996	1.101132	1.621562	10.042035	-0.491165	0.181877	-0.6357	-0.141022	0.153295	-0.689087	9.533748	-1.045751	-1.202028	-14.872206	2.932113	1.211454	-0.486595	-0.151588	0.150039
-0.338418	2.220946	10.076564	-0.195991	0.067163	-0.581036	0.092942	-0.252523	-0.527383	1.387989	2.127998	10.048507	-0.458983	0.30352	-0.418668	-0.153188	0.141116	-0.730857	9.413535	-0.58112	-1.262158	-14.811614	2.903321	1.058556	-0.542644	-0.18479	0.151432
-0.510057	2.048746	10.072499	-0.104287	0.068288	-0.642618	0.078835	-0.269448	-0.509542	1.267784	1.621002	9.762464	-0.334705	0.366015	-0.35629	-0.153854	0.123651	-0.701154	9.826223	-0.872692	-1.315598	-14.841933	2.840139	1.242346	-0.473239	-0.219459	0.215569
