1757_acc_x	1757_acc_y	1757_acc_z	1757_gyro_x	1757_gyro_y	1757_gyro_z	1757_mag_x	1757_mag_y	1757_mag_z	1758_acc_x	1758_acc_y	1758_acc_z	1758_gyro_x	1758_gyro_y	1758_gyro_z	1758_mag_x	1758_mag_y	1758_mag_z	1759_acc_x	1759_acc_y	1759_acc_z	1759_gyro_x	1759_gyro_y	1759_gyro_z	1759_mag_x	1759_mag_y	1759_mag_z
-4.179447	-0.132828	9.650948	3.454661	32.284419	2.968187	0.165288	-0.09836	-0.739443	4.293079	-0.132095	8.465716	6.069847	-13.008609	3.554369	-0.228971	0.208378	-0.819315	10.028858	2.328501	0.498508	4.552017	-1.999772	2.692809	-0.557426	-0.063051	-0.319495
-3.898867	0.038084	9.372974	5.740225	33.433116	5.586986	0.150796	-0.101513	-0.725018	3.741279	0.038923	9.586561	2.876633	-11.600772	2.455979	-0.241577	0.224696	-0.834393	9.493872	2.561279	0.309872	4.731529	-2.609627	2.572815	-0.532989	-0.470266	0.057875
-4.942808	0.035935	8.670694	6.140829	33.491217	6.04678	0.151939	-0.125527	-0.732262	3.390165	-0.129659	9.295967	1.554204	-15.945183	3.059113	-0.26849	0.20601	-0.789789	10.027312	1.572771	0.315573	4.757372	-2.879458	2.054431	-0.547244	-0.503682	0.075007
-4.243382	-0.134234	9.308716	6.454945	33.407902	8.099186	0.179808	-0.129805	-0.718885	4.261246	0.319701	9.710957	1.64685	-15.886898	3.707161	-0.243059	0.159126	-0.77298	9.847833	2.618545	0.316722	5.094176	-3.028976	1.839981	-0.505032	-0.47151	0.089071
-4.418445	-0.192275	9.134575	5.740895	35.939912	9.461047	0.137461	-0.14598	-0.700345	3.603503	-0.130754	8.507848	8.06764	-16.204044	3.709174	-0.26849	0.20601	-0.789789	9.853045	2.271077	0.554866	5.706962	-3.050412	1.165473	-0.505378	-0.504722	0.106273
-4.134192	-0.480172	9.025229	4.795234	36.298297	9.990919	0.151567	-0.129056	-0.718186	4.106898	0.208074	10.55683	6.318954	-15.475465	1.433721	-0.26842	0.16112	-0.801128	10.027623	2.38633	0.438848	6.199159	-2.767034	0.551076	-0.505307	-0.505548	0.121801
-4.59359	-0.135432	8.960916	4.252799	37.239231	10.80509	0.166445	-0.139673	-0.729195	4.025587	-0.018089	9.422639	4.417175	-19.071783	3.739381	-0.243499	0.187624	-0.746287	9.440628	2.446498	0.607812	6.479997	-2.492941	0.762692	-0.518593	-0.438503	0.071799
-4.994661	0.266948	8.954811	5.663486	37.618711	10.439206	0.137089	-0.149509	-0.686269	3.85641	0.038708	9.588979	3.296316	-19.646584	5.058384	-0.26849	0.20601	-0.789789	9.677772	1.98135	0.610236	6.796402	-1.91726	1.400625	-0.505169	-0.488529	0.105436
-4.365686	-0.13584	8.908517	3.764382	38.514486	9.263253	0.165702	-0.146729	-0.701044	4.025264	0.150903	9.422781	4.231424	-19.104804	3.738903	-0.268715	0.160048	-0.786778	9.327267	2.331605	0.844744	7.143898	-1.373001	2.130288	-0.519428	-0.503273	0.075148
-4.19545	0.43821	8.857418	4.860927	38.13235	8.180564	0.206935	-0.141139	-0.677355	4.070202	0.431974	8.857831	3.95183	-19.059073	5.588836	-0.255369	0.176516	-0.802407	9.317518	2.736159	0.36722	6.438366	-1.382486	2.805285	-0.519081	-0.470062	0.057946
-4.866583	-0.017447	9.638068	-6.177385	35.398743	3.537209	0.206921	-0.123839	-0.694847	3.973958	0.038587	9.704676	2.802999	-17.339435	2.984599	-0.281246	0.191686	-0.802859	9.382847	2.388804	0.666371	6.378792	-1.479835	3.325547	-0.519286	-0.504926	0.106203
-4.65563	0.323176	8.734321	2.287148	39.933788	5.457252	0.207306	-0.13761	-0.691431	4.010519	-0.356688	8.68604	3.978131	-17.232535	2.986607	-0.26908	0.203866	-0.761089	9.498948	2.271888	0.548264	6.897269	-1.901784	2.897792	-0.547106	-0.486663	0.058642
