1757_acc_x	1757_acc_y	1757_acc_z	1757_gyro_x	1757_gyro_y	1757_gyro_z	1757_mag_x	1757_mag_y	1757_mag_z	1758_acc_x	1758_acc_y	1758_acc_z	1758_gyro_x	1758_gyro_y	1758_gyro_z	1758_mag_x	1758_mag_y	1758_mag_z	1759_acc_x	1759_acc_y	1759_acc_z	1759_gyro_x	1759_gyro_y	1759_gyro_z	1759_mag_x	1759_mag_y	1759_mag_z
-2.414658	-1.572563	9.110902	-0.806672	0.402004	-0.543169	-0.109919	0.122037	-0.759309	3.172531	-0.410406	9.85729	-0.083692	0.675598	-0.322182	-0.025292	-0.060515	-0.677518	10.030384	2.619376	0.619558	-0.799287	1.401259	0.281462	-0.336195	-0.286813	0.003067
-2.579948	-1.283784	9.449887	-0.777127	0.248835	-0.576411	0.095502	0.142934	-0.612715	2.874926	-0.353916	9.398176	-0.238553	0.642973	-0.322631	-0.051985	-0.09345	-0.64626	9.553043	2.967923	0.37261	-0.833497	1.314423	-0.207006	-0.283934	-0.395706	-0.362623
-2.236297	-1.456357	9.455844	-0.776843	0.216713	-0.454262	0.124858	0.15277	-0.655641	3.164177	-0.467069	9.460766	-0.205944	0.766829	-0.444686	-0.012542	-0.106401	-0.674783	9.501149	2.272382	0.668078	-0.865868	1.161994	-0.267287	-0.242348	-0.412112	-0.346048
-2.526692	-1.916647	9.220934	-0.776407	0.246749	-0.392439	0.109622	0.142559	-0.613064	3.045635	-0.579656	9.288334	-0.236487	0.796901	-0.413583	-0.025593	-0.121797	-0.673503	9.90878	2.735056	0.438131	-0.955744	1.280868	0.0381	-0.284564	-0.425612	-0.407533
-2.751546	-1.513426	9.445581	-0.77645	0.278177	-0.453264	0.123314	0.207854	-0.669305	3.105187	-0.354347	9.403012	-0.208983	0.550565	-0.200214	-0.05147	-0.106627	-0.673956	9.619357	3.143747	0.793801	-1.109984	1.249408	0.069371	-0.242277	-0.412938	-0.33052
-2.465232	-1.571074	9.450907	-0.89817	0.337677	-0.329275	0.124858	0.15277	-0.655641	3.164524	-0.016377	9.517785	-0.422593	0.733421	-0.445192	-0.076681	-0.073992	-0.704111	9.790613	2.793402	0.436177	-0.925891	1.220745	-0.05341	-0.256256	-0.412316	-0.346118
-2.694333	-1.456025	9.446936	-0.899513	0.185061	-0.423755	0.110751	0.135845	-0.6378	3.277668	-0.24201	9.406734	-0.918109	0.634954	-0.415742	-0.038198	-0.10548	-0.688581	9.846463	2.734449	0.25731	-0.959122	0.852613	0.040156	-0.270861	-0.460272	-0.359205
-2.637037	-1.513508	9.447808	-0.866845	0.367161	-0.206214	0.096274	0.115392	-0.605883	2.996855	-0.748208	9.68346	-0.485785	0.610783	-0.569775	-0.025518	-0.106476	-0.674507	9.793084	2.677745	0.555497	-0.804551	0.883441	0.070012	-0.228373	-0.394063	-0.37787
-2.412887	-0.940224	9.227263	-0.898519	0.244786	-0.269447	0.097388	0.125977	-0.648111	3.280301	-0.354576	9.519918	-0.332405	0.549803	-0.323633	-0.039894	-0.096591	-0.603486	9.141726	3.143591	0.485463	-0.743713	0.885239	-0.083032	-0.256327	-0.41149	-0.361646
-2.639429	-1.284225	9.335067	-0.83659	0.305841	-0.207297	0.082496	0.153893	-0.654594	2.763421	-0.353558	9.565677	-0.731652	0.728897	-0.353001	-0.052135	-0.124091	-0.644252	9.67121	2.909577	0.374564	-0.712322	0.977434	-0.114148	-0.270234	-0.411694	-0.361716
-2.579575	-1.800758	9.447715	-0.958866	0.335653	-0.175793	0.125601	0.159826	-0.683793	2.817468	-0.410139	9.39692	-0.579052	0.577936	-0.416036	-0.090397	-0.106852	-0.673128	9.611499	2.735237	0.312815	-0.711644	0.914049	0.100092	-0.256535	-0.427683	-0.360809
-2.112673	-1.741718	9.911689	-0.959892	0.213421	-0.239113	0.109965	0.180686	-0.662124	3.048399	-0.12887	9.458632	-0.39314	0.640409	-0.230297	-0.013578	-0.140258	-0.629726	9.500204	2.678914	0.669808	-0.650476	0.915216	0.008176	-0.311816	-0.413959	-0.330871
-2.122612	-1.858772	9.399529	-1.143805	0.056121	0.004204	0.095859	0.163762	-0.644283	3.215483	-0.354752	9.178871	-0.146027	0.614692	-0.507806	-0.051765	-0.107698	-0.659606	9.610959	2.967541	0.313804	-0.433921	1.007761	0.00695	-0.298046	-0.430774	-0.314436
-2.807687	-1.513143	9.501321	-0.988707	0.270569	0.129914	0.081724	0.181436	-0.661425	3.333593	-0.016843	9.351493	-0.236681	0.795894	-0.259453	-0.039825	-0.14148	-0.614825	9.553313	2.851771	0.372116	-0.341256	1.007779	0.037177	-0.256464	-0.428509	-0.345281
