1757_acc_x	1757_acc_y	1757_acc_z	1757_gyro_x	1757_gyro_y	1757_gyro_z	1757_mag_x	1757_mag_y	1757_mag_z	1758_acc_x	1758_acc_y	1758_acc_z	1758_gyro_x	1758_gyro_y	1758_gyro_z	1758_mag_x	1758_mag_y	1758_mag_z	1759_acc_x	1759_acc_y	1759_acc_z	1759_gyro_x	1759_gyro_y	1759_gyro_z	1759_mag_x	1759_mag_y	1759_mag_z
-1.5494	1.8752	9.5969	-0.6213	0.3048	-0.0239	1.2966	-0.2566	-1.0784	2.0632	2.6894	9.3838	-0.5182	0.5454	-0.0155	-0.1353	-0.851	-0.5093	9.5486	-0.3451	-0.3005	-0.6503	0.977	-0.0532	-0.6066	-0.7408	-0.0369
-1.1443	2.0482	9.8328	-0.6228	0.09	-0.0581	1.2402	-0.2551	-1.077	1.6653	2.5777	9.6018	-0.3322	0.5793	-0.1384	-0.0956	-0.9384	-0.5615	9.7137	-0.8712	-1.0183	-1.2694	0.6689	-0.0495	-0.6479	-0.7082	-0.0544
-1.1429	1.7038	9.8882	-0.4388	0.0591	0.0329	1.2398	-0.2586	-1.0629	2.1872	2.4642	9.7825	0.1629	0.6473	-0.199	-0.0434	-0.9371	-0.577	9.7821	-0.6368	-0.477	-1.3329	0.5479	-0.2015	-0.6054	-0.6428	-0.0575
-1.4419	2.2758	9.2597	-0.5307	0.1211	-0.0578	1.2684	-0.2558	-1.0777	1.8868	2.746	9.2103	-0.0196	0.86	-0.2586	-0.1215	-0.9233	-0.562	9.7227	-0.4624	-0.4774	-1.2691	0.7925	-0.1724	-0.6053	-0.6436	-0.042
-1.5477	2.565	9.7135	-0.5017	-0.2182	0.0592	1.2547	-0.2865	-1.0564	2.1818	2.7457	9.5562	-0.3013	0.6087	0.1086	-0.0696	-0.923	-0.5631	10.0739	-0.1734	-0.5893	-0.8048	0.6977	0.2848	-0.6057	-0.6768	-0.0248
-1.3195	2.22	9.6597	-0.6836	0.0883	0.0647	1.255	-0.2657	-1.088	2.1832	2.6894	9.6128	-0.2703	0.6097	0.0161	-0.0443	-0.925	-0.5349	9.8445	-0.2294	-0.2346	-0.1549	0.8195	0.557	-0.6333	-0.6602	-0.0413
-1.0865	2.7952	9.8939	-0.5627	-0.1566	0.0297	1.2547	-0.2692	-1.0739	1.8974	2.859	9.7202	-0.2698	0.6406	-0.0144	-0.0967	-0.9723	-0.5165	9.6001	-0.4051	-0.719	0.3392	1.0061	0.432	-0.6338	-0.6918	-0.0551
-1.3727	2.6805	9.8879	-0.4395	-0.0328	0.0007	1.2684	-0.2731	-1.0602	1.9519	2.5771	9.5512	-0.5181	0.5745	0.2314	-0.0829	-0.9843	-0.5588	9.7155	-0.6965	-0.8977	0.5852	1.0083	0.3089	-0.6059	-0.6922	-0.0395
-1.6148	2.3331	9.1998	-0.4108	-0.2775	-0.0953	1.2551	-0.283	-1.0705	2.3512	2.5762	9.3898	-0.6136	0.3296	-0.0178	-0.044	-0.9392	-0.5483	9.7213	-0.3465	-0.5368	0.6444	1.2305	-0.4565	-0.6339	-0.7096	-0.0232
-1.0943	2.7935	9.496	-0.5635	-0.311	0.0886	1.2119	-0.2716	-1.0588	2.1188	2.4639	9.2716	-0.3028	0.486	0.1074	-0.07	-0.9394	-0.5477	9.9009	-0.5207	-0.4144	0.3307	1.1464	-1.3107	-0.6338	-0.6926	-0.0396
