1757_acc_x	1757_acc_y	1757_acc_z	1757_gyro_x	1757_gyro_y	1757_gyro_z	1757_mag_x	1757_mag_y	1757_mag_z	1758_acc_x	1758_acc_y	1758_acc_z	1758_gyro_x	1758_gyro_y	1758_gyro_z	1758_mag_x	1758_mag_y	1758_mag_z	1759_acc_x	1759_acc_y	1759_acc_z	1759_gyro_x	1759_gyro_y	1759_gyro_z	1759_mag_x	1759_mag_y	1759_mag_z
-3.834097	-2.660504	9.647011	-8.657687	64.854071	-4.257202	0.627877	0.043873	-1.211295	0.933262	-1.532671	9.979113	-3.481644	0.663348	-0.355866	0.036365	0.095577	-1.131492	6.939313	6.979379	-0.078098	0.308465	-1.698683	-1.266456	-0.111731	-1.186816	-0.010974
-2.85364	-1.740455	10.067773	-5.446961	65.766898	-7.563858	0.748634	0.316681	-0.926964	0.520095	-1.250643	9.517771	-3.021266	0.424311	-0.419528	0.369665	-0.082788	-0.969774	6.520562	7.037165	-0.385089	-0.585923	-2.136135	-0.680439	-0.220722	-0.898304	-0.305267
-3.836448	-2.488662	9.534029	4.590769	64.542534	-9.299479	0.734156	0.296228	-0.895047	0.931838	-1.420057	9.922568	-2.247734	0.554757	-0.109328	0.38168	-0.101249	-0.925997	6.521372	6.688708	-0.386572	-1.232588	-2.481563	-0.03463	-0.234559	-0.899335	-0.289809
-3.899519	-2.145177	9.250098	1.269146	65.030348	-13.023724	0.803601	0.335668	-0.907041	0.756616	-1.363498	9.80571	-1.539073	0.410649	-0.141019	0.330737	-0.083013	-0.968947	6.700777	7.095577	-0.201819	-1.63892	-3.031399	-0.244475	-0.249306	-0.945638	-0.333952
-3.944815	-1.740391	9.876057	3.673593	65.027472	-17.201909	0.789881	0.304972	-0.885784	0.819448	-1.588738	10.033288	-1.135187	0.570679	-0.385727	0.356765	-0.067542	-0.970502	6.407202	6.922271	-0.148156	-1.948319	-3.061521	-0.396024	-0.220931	-0.914497	-0.30443
-4.122969	-2.143805	9.529909	16.103792	63.775197	-18.208861	0.761997	0.326549	-0.916653	0.700475	-1.476004	9.861046	-0.707345	0.208188	-0.388988	0.329997	-0.115797	-0.93824	6.690448	6.802725	-0.802125	-2.383611	-3.118262	-0.974868	-0.235185	-0.947912	-0.287298
-4.133938	-2.375984	8.960413	17.016106	63.768576	-19.959867	0.788366	0.325458	-0.864463	0.876128	-1.757885	9.977715	-0.892009	0.266764	-0.326898	0.356614	-0.098183	-0.968494	6.870527	6.919213	-0.618608	-3.15529	-3.336732	-0.818218	-0.220789	-0.916149	-0.273374
-4.601705	-2.779914	8.438138	20.214403	61.555331	-21.293271	0.804744	0.311654	-0.914285	0.763092	-1.588583	10.088718	-0.830455	0.237688	-0.45045	0.343493	-0.068689	-0.955876	6.288879	6.573838	-0.211748	-3.61315	-2.943577	-0.543371	-0.192902	-0.916567	-0.257706
-4.899977	-3.12701	7.805739	18.031807	60.782627	-21.7903	0.845577	0.348315	-0.911504	0.642802	-1.419566	9.859884	-1.077842	0.233344	-0.265723	0.356319	-0.099255	-0.954145	6.867091	6.976548	-0.798082	-4.164066	-2.642836	-0.237184	-0.221277	-0.947708	-0.287228
-4.723262	-3.815468	8.033596	22.248265	58.491424	-21.256925	0.817365	0.314466	-0.875822	0.698727	-1.194399	9.804643	-1.354644	0.322214	-0.326719	0.330593	-0.053444	-0.956604	6.811376	6.977424	-0.619461	-4.966706	-2.643827	-0.417649	-0.235114	-0.948738	-0.27177
-4.274383	-3.47308	7.589127	17.861119	57.765688	-21.37878	0.775346	0.353717	-0.923834	0.642802	-1.419566	9.859884	-1.385381	0.351279	-0.141486	0.382491	-0.113354	-0.968042	6.40363	7.037682	-0.327383	-5.617441	-2.546824	-1.149259	-0.221695	-0.980093	-0.285554
-3.828182	-4.050481	6.970238	24.207448	51.867021	-18.916533	0.860498	0.2858	-0.870038	0.989858	-1.025804	9.980749	-1.541295	0.227264	-0.235329	0.382491	-0.113354	-0.968042	6.811937	7.209976	-0.558565	-6.015473	-2.429377	-0.812189	-0.235047	-0.930893	-0.303663
-2.135129	-3.942149	5.753357	22.919401	37.390356	-19.240184	0.802487	0.325083	-0.864813	0.879323	-1.532421	10.147823	-1.294998	0.168667	-0.174057	0.317617	-0.053519	-0.956328	7.116361	6.978974	-0.074797	-6.632346	-2.524307	-0.717814	-0.22114	-0.930689	-0.303593
