1812_acc_x	1812_acc_y	1812_acc_z	1812_gyro_x	1812_gyro_y	1812_gyro_z	1812_mag_x	1812_mag_y	1812_mag_z	1813_acc_x	1813_acc_y	1813_acc_z	1813_gyro_x	1813_gyro_y	1813_gyro_z	1813_mag_x	1813_mag_y	1813_mag_z	1814_acc_x	1814_acc_y	1814_acc_z	1814_gyro_x	1814_gyro_y	1814_gyro_z	1814_mag_x	1814_mag_y	1814_mag_z
-3.731623	2.033045	9.211569	0.06641	28.216066	-3.141361	0.095287	0.268471	-2.309143	-2.033989	-3.231243	4.988426	-116.232632	300.049259	78.419602	0.096063	-0.444289	-0.222145	9.851134	1.434207	0.495173	7.618717	6.755462	-2.878566	-0.596718	0.441117	-0.027176
-3.613892	1.336701	9.327808	-1.220677	30.233871	-4.097455	0.729132	-0.902225	-1.323852	-1.668601	-2.203742	6.586123	-135.184706	310.867717	63.866625	-0.402262	0.252164	0.084055	9.896815	1.431464	-0.074622	5.837757	6.129692	0.643658	-0.590586	0.144512	0.911583
-4.255086	2.148793	8.854673	-2.576482	31.396992	-5.484275	0.730159	-0.903352	-1.305692	-1.999045	-0.370682	7.343357	-136.806728	316.691795	50.461722	-0.41427	0.252164	0.03002	10.306225	1.664882	0.505234	4.798048	3.833307	1.731208	-0.60085	0.114564	0.913851
-3.797932	1.799812	8.747349	-4.01571	32.494255	-6.382874	0.687574	-0.892534	-1.255311	-2.032681	-0.02899	8.639665	-135.050803	316.988309	43.528469	-0.432281	0.258168	-0.006004	9.906837	1.491726	0.43947	2.836044	1.09266	-1.060179	-0.572791	0.134202	0.915344
-4.038051	2.08899	8.223143	-4.518932	32.795039	-7.153079	0.733623	-0.887218	-1.270477	-2.306543	-0.773549	8.989552	-115.055484	302.815009	41.491121	-0.420274	0.270176	-0.066043	10.137773	1.028626	0.556056	0.777165	0.072436	-6.308278	-0.586561	0.149769	0.864937
-3.939388	2.203008	7.416302	-6.037474	30.476021	-8.037296	0.70083	-0.908397	-1.271368	-2.675739	-2.722227	10.1064	-118.400232	273.821146	43.151883	-0.438285	0.300195	-0.10807	10.477737	1.317163	0.507036	0.221277	-0.07279	-17.655461	-0.669805	0.151555	0.886342
-4.44735	2.843096	7.87007	-10.859618	26.324837	-12.737968	0.734006	-0.867706	-1.289742	-3.469612	-4.036957	9.739521	-104.721508	222.638197	43.821362	-0.450293	0.300195	-0.174113	10.538059	1.317837	0.679439	-1.631484	1.214554	-37.853002	-0.656889	0.163499	0.893321
-4.115107	2.093713	10.128744	-10.211838	23.174879	-20.30814	0.778262	-0.900288	-1.284538	-4.924482	-4.205723	10.478575	-111.116764	161.105397	46.904798	-0.450293	0.312203	-0.240156	10.932715	1.605734	0.51736	-3.525045	5.903864	-66.421894	-0.639094	0.153189	0.897082
-3.800107	1.683447	8.63144	-5.740764	25.911641	-22.013201	0.768471	-0.868292	-1.233265	-8.651503	-3.111636	13.825851	-123.409026	137.931477	56.151923	-0.456297	0.342223	-0.294191	10.405812	1.487548	-0.2355	-0.903744	12.823719	-92.879768	-0.639566	0.13468	0.935885
-4.300406	0.29274	9.369391	-10.294742	27.267925	-17.632409	0.741316	-0.815928	-1.238575	-10.930756	-3.103093	12.779382	-73.452089	192.561669	69.110856	-0.450293	0.390254	-0.354231	8.651707	2.130827	0.360492	-3.189904	16.974584	-97.853231	-0.666726	0.119795	0.917303
-4.587403	0.351061	9.363816	-1.347109	28.701012	-11.308051	0.766417	-0.86604	-1.269585	-5.479748	-5.350476	10.82374	-78.0797	275.161938	90.198026	-0.432281	0.432281	-0.432281	6.434617	3.120816	0.606498	-19.297399	19.726268	-61.290073	-0.637767	0.144187	0.901706
-5.852088	1.396914	9.283371	6.835573	29.428867	-3.680278	0.735677	-0.889471	-1.234157	4.988984	-5.617402	14.741099	-107.02126	307.987675	94.217743	-0.378246	0.49232	-0.534348	5.980538	2.9483	0.653791	-14.072935	26.357859	-6.141347	-0.582582	0.122762	0.878809
-3.933172	1.681322	7.704118	10.922546	29.387727	0.499158	0.78519	-0.868022	-1.214107	16.641381	-2.961391	15.90418	-113.778397	271.815454	85.692052	-0.306199	0.55236	-0.606395	6.226365	1.21437	1.392608	9.145674	28.911086	41.541658	-0.634215	0.130935	0.893863
-3.652058	1.796431	7.421038	11.136871	26.111554	0.970698	0.789681	-0.853015	-1.160732	28.442243	0.211567	16.007604	-120.209312	191.597569	79.981978	-0.24616	0.618402	-0.672438	7.010875	-0.354105	0.601988	23.037301	21.443907	69.156948	-0.615473	0.157642	0.820017
-4.695833	2.318559	6.881389	7.488604	21.889253	1.586869	0.787244	-0.870275	-1.177787	34.353058	3.059714	15.290623	-111.450728	99.113519	77.596336	-0.13809	0.702457	-0.690449	7.115433	-1.3412	0.02885	11.318147	10.846426	75.668934	-0.616419	0.120625	0.897624
-4.5638	2.204458	7.750617	3.948742	17.314312	0.719129	0.800237	-0.845987	-1.250534	36.901905	4.144896	12.742673	-52.535194	7.898981	64.080811	-0.048031	0.786512	-0.690449	6.896897	-1.454435	0.480557	-10.522884	2.401047	73.178982	-0.619926	0.166141	0.844949
-4.230623	1.912514	7.178629	2.100223	13.465605	-0.250662	0.821065	-0.850222	-1.158736	48.208272	33.504717	45.407137	-168.612012	-18.977122	106.132076	0	0.834543	-0.666434	5.709075	-0.928875	0.916009	-15.970988	-8.686395	66.221284	-0.619499	0.152385	0.866663
-4.461875	2.493023	7.11764	-2.652189	9.021433	-1.573148	0.815164	-0.883615	-1.211007	54.586277	14.558405	23.621986	578.195951	-34.230181	-129.569252	0.072047	0.90659	-0.648422	5.081459	-0.869991	0.846791	-6.427209	-15.605081	53.070539	-0.636014	0.121429	0.928043
-4.37934	2.496042	8.390708	-8.031999	9.21551	-3.087477	0.784808	-0.887534	-1.194843	73.831783	2.041068	-28.596001	745.601473	-2.475581	-211.206334	0.114074	0.834543	-0.690449	5.132304	-0.060606	0.623228	8.266246	-17.835394	19.409749	-0.687174	0.14811	0.904294
-4.220041	2.559423	10.647909	-13.507435	16.176552	-6.155114	0.801909	-0.867752	-1.194949	-27.953339	0.832674	-15.097799	341.006678	167.61984	-128.047883	0.078051	0.756492	-0.750488	7.232755	1.497599	0.50072	15.812575	-16.753902	-41.074424	-0.673358	0.164807	0.894184
-4.470349	2.506131	12.492127	-17.311459	31.638229	-10.349568	0.789681	-0.853015	-1.160732	1.223674	11.950349	33.983752	-399.333884	196.131816	-40.451168	0.096063	0.690449	-0.804524	9.718863	2.762371	-0.300324	9.568188	-10.634315	-118.103805	-0.618599	0.157138	0.849573
-4.865795	1.926792	12.771803	-23.06302	49.201159	-13.464097	0.765652	-0.905064	-1.231056	-0.537565	11.393939	27.227235	131.394074	18.527711	-22.068986	0.10807	0.726473	-0.756492	12.761049	7.38242	-1.417412	-26.943657	5.462024	-161.730789	-0.624424	0.142375	0.930399
-5.40402	1.699509	14.552072	-30.669515	69.957001	-14.386608	0.801527	-0.887264	-1.175685	4.33227	-0.374547	-1.676705	438.418638	18.43529	-76.415732	0.120078	0.714465	-0.774504	13.148811	14.619461	-1.205394	-69.539735	21.618479	-94.585059	-0.635068	0.158446	0.850436
