1818_acc_x	1818_acc_y	1818_acc_z	1818_gyro_x	1818_gyro_y	1818_gyro_z	1818_mag_x	1818_mag_y	1818_mag_z	1819_acc_x	1819_acc_y	1819_acc_z	1819_gyro_x	1819_gyro_y	1819_gyro_z	1819_mag_x	1819_mag_y	1819_mag_z	1820_acc_x	1820_acc_y	1820_acc_z	1820_gyro_x	1820_gyro_y	1820_gyro_z	1820_mag_x	1820_mag_y	1820_mag_z
0.4928	1.6062	9.4696	-4.2914	2.2666	9.239	0.6484	-0.1801	-0.4323	0.477	1.6388	9.616	-1.133	2.1632	1.2411	0.3387	0.629	-1.0409	9.4331	-0.1858	-0.3111	30.0018	-15.2794	-11.1162	-1.7084	0.916	1.0534
1.2524	1.4337	10.0158	-1.9841	3.3772	12.6977	0.6604	-0.1981	-0.4143	0.6574	1.0094	9.9154	-1.631	1.8949	1.3281	-0.1595	-1.314	-0.4676	9.4858	-0.3588	-0.544	30.1285	-13.8607	-11.294	-1.5615	0.2446	1.3262
1.1847	1.4325	9.4827	-2.8298	4.3916	12.7851	0.6604	-0.1681	-0.4143	0.5853	1.5806	9.2618	-0.7926	2.2496	1.2124	-0.1441	-1.3543	-0.4303	9.259	-0.473	-0.4907	30.0087	-12.3181	-11.4942	-1.5447	0.2483	1.2899
1.3019	1.6051	9.6036	-3.2652	3.14	8.9445	0.6724	-0.1681	-0.4143	0.2982	2.0966	9.3757	-1.6236	2.2636	1.2421	-0.1298	-1.354	-0.448	9.4821	-0.1874	-0.7185	30.1783	-11.0553	-11.2149	-1.5792	0.229	1.3095
0.955	2.1806	9.5982	-4.7299	-0.6022	6.2739	0.6484	-0.1741	-0.4263	0.5928	1.9248	9.6784	-1.53	2.3836	1.5223	-0.1164	-1.316	-0.4494	9.3079	-0.4172	-0.8978	30.2584	-10.1002	-11.0659	-1.5618	0.2465	1.3079
0.8519	1.6648	10.1858	-5.647	-2.7636	6.8329	0.6724	-0.1861	-0.4263	0.8841	1.6382	9.8026	-1.433	2.5675	1.2169	-0.114	-1.4135	-0.4099	9.2632	-0.2427	-0.2564	30.1912	-9.1763	-10.6991	-1.5792	0.229	1.3095
0.9585	1.491	9.7148	-4.6765	-2.0349	7.9728	0.6664	-0.1741	-0.4323	0.6513	1.5813	9.6789	-1.5535	2.6627	0.9714	-0.1016	-1.3357	-0.4485	9.6596	-0.6455	-0.4249	30.0393	-8.3455	-10.0867	-1.5788	0.2096	1.3297
1.1857	1.4902	9.542	-4.4508	-1.6158	8.0612	0.6544	-0.1681	-0.4323	0.8227	2.2104	9.6837	-1.707	2.6657	0.8785	-0.174	-1.3121	-0.5035	9.4841	-0.7608	-0.6622	29.5928	-7.7924	-9.1988	-1.5442	0.2288	1.3101
0.7836	1.376	9.5929	-5.1079	-2.5141	6.0585	0.6544	-0.1741	-0.4263	0.9949	1.523	9.5671	-1.0683	2.2558	0.8723	-0.13	-1.3532	-0.4659	9.5436	-0.1293	-0.4837	29.0611	-7.4862	-8.193	-1.5971	0.2486	1.289
1.0729	1.3756	9.6576	-5.87	-4.0459	5.1225	0.6664	-0.1681	-0.4143	0.7112	1.6386	9.7991	-1.101	2.1641	0.9015	-0.116	-1.3352	-0.4487	9.2544	-0.4738	-0.7241	28.6239	-7.4267	-7.2269	-1.5612	0.2426	1.3446
0.7794	1.8356	9.4167	-6.1642	-5.5004	5.4264	0.6664	-0.1741	-0.4323	0.7039	1.6951	9.4427	-1.4205	1.5854	1.0759	-0.1738	-1.3136	-0.4677	9.4203	-0.8193	-1.0137	27.8724	-7.3342	-6.6544	-1.5789	0.2271	1.3278
1.19	1.6057	9.7786	-6.741	-6.207	6.2296	0.6484	-0.1801	-0.4143	0.7087	1.6956	9.6803	-0.5647	1.2637	1.1025	-0.1306	-1.3164	-0.4317	9.7036	-0.3611	-1.0647	27.1294	-7.12	-5.6161	-1.5612	0.1919	1.3318
0.789	1.4917	9.8887	-7.382	-6.2096	6.5197	0.6424	-0.1741	-0.4263	0.3716	1.4683	10.0887	-0.1666	1.2547	1.6281	-0.1298	-1.354	-0.448	9.5888	-0.5906	-1.1261	26.6719	-6.5652	-5.2212	-1.5615	0.2446	1.3262
0.9657	1.2618	10.0688	-7.5168	-6.4802	6.2774	0.6544	-0.1921	-0.4443	0.9401	1.3517	9.6844	-0.1956	1.2872	1.3198	-0.1153	-1.3721	-0.4828	9.3642	-0.6469	-0.9558	26.0704	-6.2575	-4.6147	-1.5274	0.2326	1.2737
1.1267	1.6051	9.482	-6.4902	-7.599	4.9646	0.6424	-0.1621	-0.4203	0.8831	1.5808	9.7431	0.4563	1.5529	1.2021	-0.1454	-1.296	-0.4504	9.7604	-0.935	-1.1239	25.9563	-5.7355	-3.8885	-1.5785	0.2076	1.348
1.1358	1.5487	9.9547	-7.8759	-8.4604	4.5358	0.6604	-0.1621	-0.4323	0.6486	1.6955	9.5603	1.1388	1.8179	1.1463	-0.145	-1.3152	-0.4496	9.8173	-0.8204	-1.1224	25.4042	-5.2415	-3.6784	-1.5788	0.2096	1.3297
1.0736	0.9732	9.6567	-8.1564	-9.0592	4.8137	0.6604	-0.1741	-0.4203	0.8753	1.8663	9.3871	0.9231	1.8812	1.5485	-0.1153	-1.3559	-0.4122	9.2454	-0.5902	-1.1913	24.9085	-4.4394	-3.4607	-1.5087	0.2248	1.3473
1.1342	1.2035	9.8357	-7.4617	-9.0859	5.3763	0.6364	-0.1741	-0.4383	0.7147	1.6389	9.9773	1.2949	1.998	1.4895	-0.1445	-1.3513	-0.5017	9.5315	-0.4184	-1.1266	24.4034	-3.3282	-3.4497	-1.5086	0.2072	1.3492
1.4157	1.1446	9.4865	-6.1621	-8.7737	5.255	0.6484	-0.1741	-0.4143	0.4192	1.6962	9.615	1.6938	1.9598	1.6439	-0.1304	-1.334	-0.4666	9.2512	-0.6466	-0.8998	23.744	-1.9088	-3.3035	-1.5427	0.2192	1.4017
1.4821	1.2606	9.9607	-6.536	-8.6717	3.9529	0.6424	-0.1741	-0.4323	0.6606	1.6394	10.1544	2.9932	2.3059	1.6833	-0.1294	-1.3732	-0.4472	9.4282	-0.7031	-0.6048	22.6047	-0.9816	-3.1309	-1.543	0.2718	1.3961
1.2422	1.4899	9.484	-5.2281	-8.8513	3.3099	0.6244	-0.1801	-0.4323	0.9961	1.5231	9.6265	3.4502	2.0226	1.4937	-0.1306	-1.3164	-0.4317	9.7007	-0.6485	-1.2408	21.639	0.1619	-3.2331	-1.5075	0.2171	1.4206
1.3613	1.2027	9.6628	-3.3597	-8.2605	2.3526	0.6484	-0.1741	-0.4203	0.5876	1.6381	9.3807	2.8589	1.6947	1.5486	-0.1298	-1.354	-0.448	9.8171	-0.7056	-1.122	20.26	1.0275	-2.9034	-1.5609	0.2914	1.3756
