1757_acc_x	1757_acc_y	1757_acc_z	1757_gyro_x	1757_gyro_y	1757_gyro_z	1757_mag_x	1757_mag_y	1757_mag_z	1758_acc_x	1758_acc_y	1758_acc_z	1758_gyro_x	1758_gyro_y	1758_gyro_z	1758_mag_x	1758_mag_y	1758_mag_z	1759_acc_x	1759_acc_y	1759_acc_z	1759_gyro_x	1759_gyro_y	1759_gyro_z	1759_mag_x	1759_mag_y	1759_mag_z
-0.970646	0.956964	9.888447	-0.253259	0.524725	-0.297423	0.53598	0.117477	-1.081691	1.443952	0.437785	9.821734	-0.10285	1.652652	0.273252	0.263849	-0.2562	-0.899129	9.418828	0.930835	-0.776475	2.397195	-0.08925	0.582628	-0.280236	-0.159429	-0.250957
-0.636892	0.609895	9.382003	-0.100871	0.2775	-0.117872	0.536409	0.051808	-1.0258	1.161392	0.213192	10.042059	-0.071487	1.712763	0.5205	0.237822	-0.271671	-0.897574	9.645259	0.811918	-1.311729	2.242485	-0.244012	0.706179	-0.258638	-0.514922	-0.54212
-0.808863	0.897227	9.379869	-0.164067	0.094909	-0.304665	0.535623	0.09665	-1.050124	1.153707	0.438229	9.702411	0.24572	2.389693	0.774111	0.26459	-0.223416	-0.929836	10.306697	1.219931	-0.579011	2.273725	-0.213627	0.736484	-0.272404	-0.516779	-0.511135
-0.9164	0.496667	9.717071	-0.162494	0.340764	-0.300674	0.537523	0.062393	-1.068028	1.094825	0.49462	9.64461	-0.054995	3.058579	1.057974	0.27675	-0.271446	-0.898401	10.010785	1.104207	-0.644915	2.240315	-0.17779	0.216863	-0.258913	-0.54896	-0.50939
-0.391172	0.613348	10.239253	0.23652	0.434819	-0.300294	0.551644	0.062019	-1.068377	1.439356	0.944617	9.652242	-0.261274	3.852302	1.189013	0.263108	-0.288985	-0.868422	9.656824	1.046941	-0.651765	2.301787	-0.053004	0.002105	-0.258567	-0.515749	-0.526592
-0.513475	0.611742	9.839054	0.207282	0.712306	-0.387704	0.52416	0.052525	-1.078339	1.383322	0.775781	9.707531	-0.873273	4.304627	1.16219	0.302262	-0.242798	-0.87226	9.473578	0.871635	-1.015249	2.42444	-0.330702	0.278052	-0.244868	-0.531737	-0.525685
-0.400204	0.783743	9.785152	0.147352	1.021075	-0.535854	0.549729	0.113574	-1.067965	1.275206	0.269259	9.987884	-1.084973	4.640597	0.949564	0.289431	-0.272442	-0.884327	10.130053	1.046108	-0.583054	2.696904	-0.754803	-0.02654	-0.286524	-0.514504	-0.557788
-1.253412	0.728129	10.052474	0.088981	1.325325	-0.285397	0.55163	0.079318	-1.085869	1.221051	0.38217	10.156689	-1.489911	4.389183	1.100879	0.289651	-0.286691	-0.897673	9.836343	0.930879	-0.529144	2.725732	-1.030311	0.005234	-0.24445	-0.499352	-0.527359
-0.973862	0.783916	9.717164	-0.003343	1.513806	-0.680752	0.564621	0.085658	-1.061482	1.224547	-0.18104	10.269494	-1.077313	2.773288	0.499408	0.27631	-0.242949	-0.871709	9.361318	0.756989	-0.71841	2.786372	-1.245475	0.128293	-0.259122	-0.565152	-0.508553
-0.521353	0.724937	9.441565	-0.063166	1.571854	-0.403624	0.551244	0.093089	-1.089285	0.93016	0.720597	10.03765	0.29714	1.591991	0.951189	0.302777	-0.255975	-0.899956	9.362688	0.641084	-0.658997	2.63338	-1.31036	0.434786	-0.272475	-0.515953	-0.526662
