1757_acc_x	1757_acc_y	1757_acc_z	1757_gyro_x	1757_gyro_y	1757_gyro_z	1757_mag_x	1757_mag_y	1757_mag_z	1758_acc_x	1758_acc_y	1758_acc_z	1758_gyro_x	1758_gyro_y	1758_gyro_z	1758_mag_x	1758_mag_y	1758_mag_z	1759_acc_x	1759_acc_y	1759_acc_z	1759_gyro_x	1759_gyro_y	1759_gyro_z	1759_mag_x	1759_mag_y	1759_mag_z
-0.619687	-1.626947	10.168535	79.02802	17.390791	38.170982	0.276492	-0.105643	-1.083951	-0.273555	0.554059	10.238679	-4.077711	-1.842398	6.585931	0.446357	0.094004	-0.883024	12.779049	4.408689	-0.459288	-6.54365	-0.408834	-10.049507	-0.281548	-0.311771	-0.119201
-1.142026	1.059627	6.987195	77.53594	-2.729214	-12.197863	0.49056	0.194171	-1.072987	-0.26708	0.328974	10.521687	-2.941589	-2.379669	6.550674	0.456486	-0.367677	-0.824491	12.668234	2.725496	-0.288938	-1.421788	-9.301278	14.608511	-0.301551	-0.576173	-0.616621
-0.742281	2.495375	7.001023	20.896703	4.184839	2.706614	0.505095	0.145426	-1.034937	-0.437789	0.554714	10.631529	1.415029	-4.658417	7.117262	0.483103	-0.350063	-0.854745	11.081225	1.85899	-0.082731	15.231939	-13.842715	21.783758	-0.329087	-0.561215	-0.602071
-0.678765	0.900522	10.178039	-7.111788	2.069377	-1.080615	0.520345	0.138337	-1.060022	0.074363	0.497176	10.359164	2.061909	-7.283248	6.505942	0.469392	-0.322713	-0.813428	10.859581	1.339813	0.629525	12.923489	-15.11419	1.960997	-0.273455	-0.560399	-0.60179
-2.148512	-1.46223	8.093597	-13.518991	1.850641	-8.794275	0.464234	0.143364	-1.072701	-0.130752	-0.008419	11.486694	2.753773	-11.254867	5.603811	0.50817	-0.353128	-0.812248	9.573911	2.04291	1.387072	10.849247	-17.940973	-12.290274	-0.300574	-0.513056	-0.588914
-0.806014	0.036087	9.489955	-1.268891	2.379065	-4.312585	0.50621	0.156011	-1.077164	-1.629284	0.952002	11.456068	4.665575	-18.890273	4.604579	0.482733	-0.366455	-0.839392	9.150685	3.552348	1.026355	11.44385	-21.249593	-11.543198	-0.273247	-0.544206	-0.602627
-0.96512	1.015612	10.172954	-6.432255	0.299478	-4.638209	0.46422	0.160663	-1.090193	-2.043656	0.842006	13.598607	2.114235	-27.430899	6.706432	0.482664	-0.321566	-0.828053	9.383043	3.725294	0.851778	10.122941	-22.005518	-3.955683	-0.259965	-0.59258	-0.600046
-0.79954	0.324742	9.83228	-9.769371	-0.133712	-3.040874	0.533308	0.179276	-1.070619	-0.944567	0.330789	11.130216	8.384216	-42.098043	5.97992	0.495935	-0.320419	-0.842679	9.425282	3.837603	-0.04523	12.92214	-20.578907	3.973719	-0.300991	-0.545441	-0.58724
-0.735936	0.78568	10.176443	-5.079803	-0.175021	-2.901702	0.478698	0.181116	-1.12211	-0.589775	1.346902	14.365571	0.302836	-51.025714	4.744017	0.469983	-0.320569	-0.842127	10.053957	3.657192	-1.172098	14.950442	-16.112533	7.521076	-0.2868	-0.548542	-0.525059
-1.145625	0.78404	9.713824	-1.219507	-0.591062	-2.582222	0.50621	0.156011	-1.077164	-0.452159	0.725521	12.669488	56.391215	-66.276915	-2.576238	0.456266	-0.353429	-0.811145	10.511915	3.594822	-1.942331	13.350018	-11.277478	6.709113	-0.300991	-0.545441	-0.58724
