1757_acc_x	1757_acc_y	1757_acc_z	1757_gyro_x	1757_gyro_y	1757_gyro_z	1757_mag_x	1757_mag_y	1757_mag_z	1758_acc_x	1758_acc_y	1758_acc_z	1758_gyro_x	1758_gyro_y	1758_gyro_z	1758_mag_x	1758_mag_y	1758_mag_z	1759_acc_x	1759_acc_y	1759_acc_z	1759_gyro_x	1759_gyro_y	1759_gyro_z	1759_mag_x	1759_mag_y	1759_mag_z
-0.911123	0.899964	10.003026	0.86127	3.064126	-1.516752	0.549129	-0.066476	-0.864895	1.390206	-0.294309	9.933188	1.323168	-0.440169	-0.455457	0.182827	-0.192911	-0.730296	9.180684	3.720013	-0.529382	0.219024	0.437497	-3.782432	-0.454593	-0.652277	-0.443239
-0.914339	0.726916	9.831742	0.675973	2.785641	-1.42874	0.591876	-0.08137	-0.862527	1.561801	-0.35101	9.880128	1.417916	-0.256412	-0.237757	0.182758	-0.148022	-0.718957	9.360879	3.31357	-0.407997	0.337456	0.136774	-4.239855	-0.202581	-0.519063	-0.448672
-0.975882	0.496226	9.602251	0.215487	2.472703	-1.125819	0.564021	-0.094392	-0.858412	2.198993	0.098638	10.120364	0.772534	0.010738	-0.143136	0.143824	-0.208456	-0.728465	9.172711	3.834435	-0.948235	0.15297	0.073038	-4.055511	-0.160782	-0.537948	-0.385513
-0.914339	0.726916	9.831742	-0.185133	2.070289	-1.039202	0.621261	-0.106133	-0.870469	1.913561	-0.520411	10.170437	0.558263	0.16152	-0.172637	0.183568	-0.160126	-0.761003	9.004176	3.488114	-0.533672	-0.061475	0.16277	-3.932915	-0.188326	-0.485648	-0.465804
-0.747071	0.783268	9.607912	0.180601	1.73361	-1.015058	0.606397	-0.112815	-0.841968	1.9062	-0.464365	9.830647	0.529202	0.313849	-0.078661	0.169556	-0.194058	-0.71567	8.770042	3.605301	-0.417765	-0.060585	0.254223	-3.902793	-0.230326	-0.520298	-0.433285
-0.511082	0.382459	9.951795	-0.188881	1.236014	-0.654065	0.578127	-0.077468	-0.876253	1.451505	-0.350605	10.104268	0.006419	0.491577	-0.138971	0.182457	-0.209303	-0.714943	8.766741	3.604559	-0.597486	-0.084453	0.582401	-3.10966	-0.132624	-0.485658	-0.449995
-0.633427	0.438294	9.551838	-0.219575	0.922991	-0.168376	0.592619	-0.074314	-0.890679	1.852153	-0.407785	9.999404	-0.608306	0.75791	0.140636	0.157616	-0.160276	-0.760451	9.237499	3.719384	-0.648095	-0.171102	1.067719	-2.744917	-0.216485	-0.537939	-0.401322
-0.921062	0.78291	9.490865	-0.038495	0.274657	0.157914	0.577756	-0.080996	-0.862178	1.561477	-0.182019	9.88027	-0.913896	1.029168	0.2664	0.183273	-0.161198	-0.746653	8.999794	3.951981	-0.711415	-0.472723	1.426436	-2.042603	-0.202368	-0.521542	-0.402089
-0.914173	0.497149	9.830777	-0.070399	0.059044	0.185169	0.606783	-0.126586	-0.838553	1.277839	0.156693	10.101069	-1.037434	1.027801	0.235458	0.169926	-0.177666	-0.731024	8.707319	3.778922	-0.597845	-0.805402	2.03386	-1.738673	-0.188669	-0.53753	-0.401182
-0.91611	0.094576	9.715382	-0.254933	-0.252958	0.517976	0.605611	-0.067974	-0.866292	1.559837	0.043256	9.82382	-1.06712	1.119605	0.205519	0.182457	-0.209303	-0.714943	8.763345	4.591604	-0.65319	-0.987896	2.307873	-1.678195	-0.174273	-0.505768	-0.387258
-0.91739	0.324101	9.659494	-0.071101	-0.471047	0.851249	0.577742	-0.063696	-0.879669	1.616733	-0.238552	9.768152	-1.310999	1.391244	0.392993	0.222716	-0.17415	-0.775176	8.825642	4.127356	-0.534254	-0.986419	2.367161	-1.495108	-0.216418	-0.520094	-0.433215
-0.803129	0.668667	9.663169	-0.256409	-0.655602	0.787447	0.578499	-0.073939	-0.890329	1.508747	-0.181721	10.10562	-1.188201	1.331482	0.392497	0.169926	-0.177666	-0.731024	8.407702	3.836684	-0.842727	-0.74054	2.183248	-1.372871	-0.203065	-0.569293	-0.415105
-0.744803	0.726309	9.721377	-0.378315	-0.720767	1.062749	0.578113	-0.060168	-0.893745	1.789214	-0.126214	9.771874	-1.5257	1.511159	0.394012	0.169851	-0.192986	-0.73002	8.643226	4.068448	-0.837337	-0.433056	1.906527	-1.128164	-0.147505	-0.567651	-0.430352
-1.148759	0.496109	9.542058	-0.225107	-0.782559	1.153307	0.605611	-0.067974	-0.866292	1.901603	0.042467	9.661155	-1.771372	1.658931	0.765222	0.182758	-0.148022	-0.718957	8.940488	3.603412	-0.773905	-0.188744	1.694546	-1.250287	-0.18811	-0.506798	-0.3718
-1.149706	0.266102	9.48424	-0.133697	-0.655377	0.817765	0.606383	-0.095516	-0.85946	1.908294	-0.295279	9.944068	-1.677286	1.753308	0.581267	0.169625	-0.238947	-0.727009	9.18165	3.778336	-0.469228	-0.28263	1.603705	-1.371764	-0.174761	-0.537326	-0.401111
-0.804243	0.668426	9.606316	-0.62457	-0.812717	0.939292	0.564778	-0.104635	-0.869073	1.851614	-0.126132	9.999641	-1.952295	1.994695	0.645102	0.15739	-0.206238	-0.75744	8.650079	3.488924	-0.540275	-0.349301	1.39566	-1.981779	-0.188673	-0.518859	-0.448602
-0.684166	0.66955	9.892808	-0.779787	-1.026818	0.782921	0.592634	-0.091613	-0.873187	1.383946	-0.181885	9.650085	-2.290339	2.142901	0.769617	0.169926	-0.177666	-0.731024	9.29528	3.777077	-0.706654	-0.499049	1.635095	-1.523942	-0.174903	-0.535674	-0.432167
-0.402058	0.266287	9.669274	-1.147162	-1.061006	0.936761	0.579628	-0.080654	-0.915066	1.621784	-0.351023	9.994616	-2.195395	2.327661	0.833187	0.183198	-0.176519	-0.745649	9.1141	3.660342	-0.950078	-0.561529	1.574324	-1.584551	-0.188878	-0.553723	-0.400344
