1546_acc_x	1546_acc_y	1546_acc_z	1546_gyro_x	1546_gyro_y	1546_gyro_z	1546_mag_x	1546_mag_y	1546_mag_z	1548_acc_x	1548_acc_y	1548_acc_z	1548_gyro_x	1548_gyro_y	1548_gyro_z	1548_mag_x	1548_mag_y	1548_mag_z	1549_acc_x	1549_acc_y	1549_acc_z	1549_gyro_x	1549_gyro_y	1549_gyro_z	1549_mag_x	1549_mag_y	1549_mag_z
6.5331	-6.0378	9.6763	158.1747	-182.4468	177.9393	-0.5153	0.177	-3.3646	0.2481	0.1594	10.5004	-17.0677	-25.458	-2.7894	0.8206	-0.5759	-3.154	7.7395	6.4042	0.7778	-10.1876	18.5038	-28.6493	-0.03	-0.4203	-0.0961
3.7498	-6.4492	4.1593	163.3653	-207.4145	186.5484	-0.6416	-0.9701	0.5395	0.4127	0.0431	9.9812	-17.6496	-27.8885	-2.7276	-1.566	0.7776	-0.4017	8.3239	6.4032	0.618	-12.6597	15.217	-31.2295	0	-0.4383	-0.0901
5.3377	-6.7961	5.0522	119.474	-228.4925	172.3456	-0.584	-0.9492	0.6735	0.9861	0.7348	9.7025	-12.679	-30.8376	-2.1968	-1.5646	0.8237	-0.3808	8.3302	5.7635	0.9013	-11.7529	10.5093	-29.821	-0.024	-0.4143	-0.0961
5.8063	-7.3733	5.175	80.7702	-240.6558	135.6018	-0.6	-0.976	0.7846	0.9989	0.5625	10.3984	-16.8	-31.784	-2.8606	-1.5642	0.8235	-0.3595	8.5	5.5879	0.5625	-6.5244	5.3486	-25.058	-0.024	-0.4203	-0.0841
5.6556	-5.9861	6.4975	61.3481	-260.2808	100.4121	-0.4357	-1.0469	0.835	1.1716	-0.1885	10.2845	-17.0099	-32.0707	-7.6598	-1.5651	0.8005	-0.3806	8.6177	5.4713	0.5644	-0.8464	1.3065	-21.6551	-0.018	-0.4143	-0.0901
5.1631	-6.7381	5.0489	53.1004	-275.7756	69.0967	-0.3786	-0.9772	0.9234	1.5594	-0.0748	9.3058	-12.4522	-33.8201	-9.4399	-1.5642	0.8235	-0.3595	8.8426	5.5862	0.0565	6.704	-1.4727	-20.662	-0.018	-0.4023	-0.0841
4.213	-6.6233	4.0531	21.0526	-285.9302	50.285	-0.3047	-1.0258	0.9931	0.5878	0.6781	10.1012	-14.8776	-34.629	-10.3508	-1.5638	0.7761	-0.2736	7.9514	5.1202	-0.4741	10.8011	-3.2632	-17.8365	-0.03	-0.4083	-0.0901
3.2956	-6.7353	4.6669	-14.1478	-285.6801	41.2544	-0.1945	-1.0977	1.0642	1.4607	-1.2861	10.1723	-15.2431	-34.4022	-12.9736	-1.5472	0.7303	-0.2728	7.4086	5.4684	-1.167	13.5918	-2.0422	-12.4452	-0.018	-0.4263	-0.0901
3.6027	-5.6959	5.5953	-44.6636	-287.9214	32.6421	-0.1038	-1.1444	1.0677	2.0438	-0.8246	10.4154	-11.706	-35.6339	-15.5226	-1.5811	0.8224	-0.3171	7.1624	5.4673	-1.7411	13.4651	-1.2251	-6.1595	-0.012	-0.4263	-0.0901
3.1651	-5.0574	7.0252	-63.172	-293.2623	26.2146	0.0595	-1.286	1.0975	2.3777	-0.6528	9.6677	-11.6626	-36.313	-19.3238	-1.5809	0.7988	-0.2742	6.9305	5.5844	-1.5744	11.9144	-1.3069	-2.2152	-0.018	-0.4203	-0.0841
3.0548	-5.1718	7.3101	-83.8187	-296.1169	22.733	0.1861	-1.3556	1.0804	1.1749	0.5047	10.5175	-11.645	-38.2173	-21.4038	-1.5443	0.846	-0.2526	6.8228	4.7707	-1.1228	4.2281	-0.0266	-0.6406	-0.024	-0.4443	-0.0841
2.0945	-4.8205	8.729	-109.2536	-301.351	23.1186	0.3099	-1.4698	0.9533	1.6796	-0.1901	9.5397	-11.3475	-39.195	-24.2321	-1.5444	0.8225	-0.231	6.8305	4.8881	-0.7238	-3.0362	-0.4354	-2.263	-0.024	-0.4143	-0.0781
1.8898	-4.3553	10.1631	-123.4692	-304.3375	27.2919	0.398	-1.6094	0.8703	1.6922	0.5615	10.2949	-14.1493	-39.5932	-23.3138	-1.5274	0.7765	-0.2088	7.3056	4.5388	-0.4878	-7.1693	-2.3843	-3.8065	-0.024	-0.4443	-0.1021
1.2534	-3.0274	10.4411	-135.5878	-300.168	33.9509	0.5393	-1.6985	0.6988	1.2771	0.6191	9.7655	-9.6658	-42.3048	-22.4239	-1.509	0.7999	-0.1873	7.0739	4.4231	-0.3217	-9.8092	-5.4761	-4.7145	-0.03	-0.4383	-0.0781
