1824_acc_x	1824_acc_y	1824_acc_z	1824_gyro_x	1824_gyro_y	1824_gyro_z	1824_mag_x	1824_mag_y	1824_mag_z	1825_acc_x	1825_acc_y	1825_acc_z	1825_gyro_x	1825_gyro_y	1825_gyro_z	1825_mag_x	1825_mag_y	1825_mag_z	1826_acc_x	1826_acc_y	1826_acc_z	1826_gyro_x	1826_gyro_y	1826_gyro_z	1826_mag_x	1826_mag_y	1826_mag_z
-0.7371	-0.162	9.7579	-0.1738	-0.0843	0.2464	-0.3377	-1.3193	-1.2008	4.5785	2.254	8.5143	-1.0509	0.6716	0.2173	-0.054	-0.1081	-0.8405	10.0544	-0.6562	-0.7259	-1.3972	1.4468	-3.2653	-1.0408	-0.0793	1.0249
-0.9235	0.1921	9.4583	-0.0469	0.1001	0.2795	-0.1936	0.4112	-0.5665	4.6955	2.0818	8.6329	-1.0469	0.4861	0.2184	0.3542	-0.3662	-0.7505	9.6042	-0.428	-0.5051	-1.0752	1.547	-3.8887	-1.2259	-0.0654	-0.0261
-0.6174	0.3048	9.7541	0.0214	0.5287	0.2265	-0.2305	0.4317	-0.568	4.6973	2.3699	8.7513	-0.9543	0.4237	0.0645	0.3482	-0.3542	-0.7565	10.0468	-0.4291	-1.1264	-0.9927	1.5214	-4.2294	-1.2265	-0.0849	-0.0445
-0.6194	0.2479	9.6381	-0.0428	0.4983	0.0421	-0.2134	0.4303	-0.5837	4.3439	2.1956	8.2167	-0.6741	0.3347	0.1556	0.3422	-0.3542	-0.7625	9.9383	-0.2581	-0.8422	-0.7104	1.4893	-4.1152	-1.1939	-0.0828	0.0272
-0.4974	-0.1615	9.7037	0.1403	0.4088	-0.0236	-0.2521	0.4691	-0.6014	4.6315	2.1379	8.2806	-0.6149	0.4275	0.0933	0.3482	-0.3542	-0.7625	9.6001	-0.4851	-0.7341	-0.5072	1.3593	-3.5384	-1.1621	-0.0452	-0.042
-0.6204	0.1903	9.5804	0.1674	0.3184	-0.2412	-0.2493	0.4514	-0.5684	4.751	2.5416	8.5775	-0.4286	0.3358	0.0005	0.3542	-0.3662	-0.7505	9.8816	-0.3149	-0.8432	-0.4213	1.2262	-2.7431	-1.2088	-0.0072	-0.0062
-0.6218	-0.3335	9.4702	0.2892	0.2897	-0.3664	-0.2485	0.4325	-0.569	4.6336	2.1959	8.398	-0.5571	0.5185	-0.1535	0.3422	-0.3422	-0.7505	10.049	-0.4858	-1.0119	-0.4702	1.1896	-2.3118	-1.2258	-0.0465	-0.0433
-0.9778	-0.22	9.7544	-0.053	0.1027	-0.3046	-0.2116	0.412	-0.5675	4.405	1.8512	8.392	-0.4969	0.6125	-0.0929	0.3542	-0.3542	-0.7625	9.7645	-0.7699	-1.0746	-0.2694	0.8779	-1.7979	-1.2247	-0.026	0.0284
-1.0384	0.0719	9.7497	-0.1134	0.2245	-0.3628	-0.2707	0.4309	-0.6371	4.5196	1.851	8.3942	-0.681	0.6118	0.0311	0.3482	-0.3542	-0.7685	10.0481	-0.6565	-1.0693	-0.2608	0.9348	-1.5211	-1.2247	-0.0075	-0.0065
-0.6801	-0.1598	9.5837	-0.3242	0.4662	-0.2319	-0.2657	0.4144	-0.5706	4.6337	2.1384	8.3977	-0.5876	0.6139	0.1534	0.3542	-0.3482	-0.7625	9.9944	-0.5994	-0.8986	-0.2906	0.9952	-1.489	-1.2268	-0.1225	-0.0102
-0.8578	0.0717	9.7528	-0.5063	0.7398	-0.3466	-0.2161	0.4675	-0.5993	4.5748	2.4833	8.3396	-0.6158	0.4581	0.0623	0.3422	-0.3482	-0.7565	9.8856	-0.1441	-0.6142	-0.1036	0.8118	-1.4346	-1.2413	-0.0462	-0.008
-0.2603	0.1905	9.5284	-0.4367	1.1678	-0.2767	-0.1983	0.4472	-0.6156	4.3468	2.4264	8.3935	-0.6466	0.4896	0.1545	0.3422	-0.3482	-0.7505	10.1108	-0.3719	-0.7246	0.0602	0.6858	-1.1333	-1.2263	-0.0845	-0.0267
-0.6122	-0.3985	9.9965	0.056	1.1427	-0.3757	-0.2495	0.4319	-0.5858	4.4052	2.4266	8.4532	-0.7348	0.3671	0.3709	0.3422	-0.3662	-0.7565	9.592	-0.656	-1.1921	0.1272	0.5006	-0.9524	-1.2572	-0.0465	-0.0084
-0.9696	-0.0508	10.2194	-0.3417	1.4446	-0.4872	-0.2142	0.4492	-0.5831	4.6987	2.1401	8.8089	-0.4244	0.1824	0.1243	0.3362	-0.3542	-0.7565	9.9862	-0.6566	-1.3565	0.2846	0.4385	-0.8654	-1.2247	-0.0075	-0.0065
-0.3768	-0.3368	9.708	-0.4641	1.5352	-0.5145	-0.2511	0.4697	-0.5846	4.5729	2.3103	8.2217	-0.3295	0.0912	0.1858	0.3662	-0.3602	-0.7685	9.3683	0.0837	-0.9668	0.3214	0.1919	-0.6534	-1.1931	-0.0256	0.0113
-0.6155	-0.3379	9.8206	-0.3995	1.7192	-0.542	-0.2145	0.4297	-0.6005	4.4646	2.4845	8.5717	-0.0805	-0.0939	-0.0297	0.3482	-0.3602	-0.7565	9.6496	-0.4854	-1.1337	0.0774	0.1597	-0.5234	-1.1939	-0.0828	0.0272
-1.2845	0.8922	9.5016	-0.4665	1.5669	-0.7905	-0.2323	0.45	-0.5842	4.7484	2.0807	8.3997	0.1079	-0.2148	0.0621	0.3482	-0.3542	-0.7565	9.591	-0.6561	-1.2493	-0.0157	0.4035	-0.5494	-1.2415	-0.0465	-0.0258
-0.3257	0.1359	9.236	-0.6204	1.4421	-0.5453	-0.2315	0.4311	-0.5848	4.2927	2.4848	8.5684	-0.1395	-0.3135	-0.3046	0.3482	-0.3662	-0.7625	9.9911	-0.4289	-1.0702	-0.0697	0.5217	-0.301	-1.2567	-0.0085	-0.0249
-0.5009	0.0741	9.5256	-0.6536	1.3197	-0.5783	-0.2346	0.4293	-0.6351	4.522	2.4269	8.5726	0.1143	-0.4924	0.1252	0.3422	-0.3602	-0.7565	9.5991	-0.4851	-0.7913	0.1214	0.7326	-0.1514	-1.2251	-0.0267	-0.0071
-0.5653	0.0188	9.2917	-0.62	1.2881	-0.2718	-0.2116	0.412	-0.5675	4.4053	2.3691	8.4529	0.0529	-0.4291	0.3403	0.3362	-0.3602	-0.7565	9.7636	-0.8837	-1.1319	-0.004	1.1295	-0.2367	-1.2087	-0.0068	0.0116
-0.6147	-0.1052	9.8761	-0.8079	1.072	-0.1819	-0.2134	0.4303	-0.5837	4.8647	2.3686	8.5203	-0.2862	-0.4326	0.3423	0.3422	-0.3482	-0.7445	9.5368	-0.2009	-1.0783	-0.0299	1.2491	-0.0813	-1.2252	-0.0455	0.0101
-0.7373	-0.0452	9.7564	-0.682	1.1953	-0.15	-0.2513	0.4502	-0.602	4.5191	2.1386	8.3955	-0.3235	-0.1553	0.2794	0.3302	-0.3602	-0.7505	10.1029	0.1396	-1.1249	0.1269	1.0043	0.0042	-1.1948	-0.103	-0.0267
-0.4352	-0.1047	9.8208	-0.6812	1.1642	-0.0277	-0.2544	0.4484	-0.6523	4.5147	2.1376	8.1612	-0.4188	-0.0011	0.3405	0.3482	-0.3602	-0.7685	9.3655	-0.2007	-1.1387	0.0037	0.8821	0.0377	-1.2418	-0.0657	-0.0264
-0.5046	0.4265	9.346	-0.7116	1.1945	-0.0267	-0.1596	0.4085	-0.598	4.4573	1.5623	8.0989	-0.3654	0.3384	0.2152	0.3542	-0.3542	-0.7565	9.536	-0.3716	-1.1357	-0.1532	0.5173	0.0087	-1.2093	-0.0636	0.0453
-0.4985	-0.1608	9.6453	-1.1733	1.3429	-0.1099	-0.2315	0.4311	-0.5848	4.8097	2.3117	8.6361	-0.2758	0.431	0.0912	0.3362	-0.3602	-0.7565	9.5967	-0.2577	-0.9056	-0.2178	0.2443	-0.053	-1.1936	-0.0452	-0.0071
-0.4406	-0.0427	9.5281	-0.921	1.5586	0.0454	-0.2108	0.3931	-0.5681	4.7474	2.0229	8.3408	-0.3135	0.6441	-0.2171	0.3422	-0.3662	-0.7505	9.7069	-0.0874	-1.0751	-0.1584	0.0626	-0.1177	-1.1932	-0.0445	0.0285
-0.3219	-0.3332	9.4171	-0.8893	1.5893	0.0764	-0.2513	0.4502	-0.602	4.8622	2.5406	8.4039	-0.103	0.8618	-0.3118	0.3422	-0.3602	-0.7445	9.8276	-0.8834	-0.7303	-0.2587	0.066	-0.3605	-1.2102	-0.0838	-0.0086
-0.6783	0.0721	9.6976	-0.6421	1.561	0.1342	-0.2145	0.4297	-0.6005	4.1171	2.0815	8.329	-0.2288	0.9845	-0.2811	0.3542	-0.3482	-0.7565	9.5372	0.311	-1.0207	-0.2627	0.0069	-0.4837	-1.2411	-0.0458	0.0097
-1.2807	-0.3349	9.6338	-0.5776	1.6835	0.1975	-0.2142	0.4492	-0.5831	4.8116	1.8518	8.6926	-0.1971	0.9542	-0.2504	0.3422	-0.3542	-0.7445	9.7708	0.0266	-0.6734	0.2274	0.1315	-0.6818	-1.2256	-0.0462	-0.0255
-0.9177	-0.1617	9.7547	-0.4581	1.4404	0.1908	-0.2286	0.4134	-0.5518	4.5182	2.7137	8.3981	-0.1012	0.8324	-0.158	0.3542	-0.3843	-0.7445	9.9924	-0.6564	-1.0131	-0.1084	0.1596	-0.5179	-1.1933	-0.026	-0.0065
-0.4943	-0.1637	9.8789	0.3469	1.6015	0.1226	-0.2122	0.4504	-0.5496	4.6422	2.3705	8.8674	-0.2154	0.5252	0.1825	0.3302	-0.3662	-0.7565	9.7679	-0.1441	-0.8452	0.1434	0.2797	-0.4015	-1.2102	-0.0838	-0.0086
-0.9203	0.1899	9.6335	0.4974	1.3279	0.1763	-0.2495	0.4319	-0.5858	4.6346	2.3112	8.4571	-0.1196	0.3398	0.0909	0.3542	-0.3542	-0.7625	9.5933	0.0265	-1.0771	0.17	0.3732	-0.5552	-1.2253	-0.027	-0.0249
